,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1188,"((0, 1, 0), (1, 0, 0))",47875.62890799355,2.0304303301702284,0.20347037628356995,0.775069786504061,8.924430466553737,Dual Control,0.10629743544424701,Dual Control
1189,"((0, 1, 0), (0, 0, 1))",22620644.98541918,3.482316166764401,3.33428425933977,1.1919961623125994,0.8292462729001944,Upstream Repression,0.10629743544424701,Dual Control
1190,"((0, 1, 0), (1, 0, 0))",114958.53911911248,2.73305038798678,0.11352100504109186,1.1279141437532594,7.651480574154385,Dual Control,0.10629743544424701,Dual Control
1191,"((0, 1, 0), (1, 0, 0))",1.729111646518232,1.5911386522093787,0.6283238060606448,0.006630190728251656,8.389265576636058,Dual Control,0.10629743544424701,Dual Control
1192,"((0, 1, 0), (1, 0, 0))",3.201343143947045,2.3414279927042077,0.45263271293121154,0.00863685565652851,7.879353230742541,Dual Control,0.10629743544424701,Dual Control
1193,"((0, 0, 1), (1, 0, 0))",353768385.4807737,4.916797573607612,4.631682645844003,1.9458018328235434,3.943168679509489,Downstream Activation,0.10629743544424701,Dual Control
1194,"((0, 1, 0), (1, 0, 0))",10689.460995505427,1.7681906087949648,0.26948419143433483,0.32205071555003084,6.152781357758939,Dual Control,0.10629743544424701,Dual Control
1195,"((0, 1, 0), (1, 0, 0))",10703.58740584029,1.3167432341919458,0.0877051143646181,0.6104816256642667,7.299580051586356,Dual Control,0.10629743544424701,Dual Control
1196,"((0, 1, 0), (1, 0, 0))",5176.827101246411,2.201048467382525,0.94272276934465,0.17972221835822116,9.169120279918927,Dual Control,0.10629743544424701,Dual Control
1197,"((0, 1, 0), (1, 0, 0))",580477.580192354,1.052761701086024,0.5565278948807925,2.115036661853312,7.100794523721593,Dual Control,0.10629743544424701,Dual Control
1198,"((0, 0, 1), (0, 0, 1))",10106691.593835143,0.8310194338422152,4.341674792886495,4.852039651624725,3.2575126093995403,No Control,0.10629743544424701,Dual Control
1199,"((0, 1, 0), (1, 0, 0))",211365.43562863785,1.881579995120884,0.2172290373620811,1.494424301718727,8.631305673812017,Dual Control,0.10629743544424701,Dual Control
1200,"((0, 1, 0), (1, 0, 0))",1984.966330998547,2.6145905077203544,0.0033449398708025268,0.8332270433203636,6.62278908997779,Dual Control,0.10629743544424701,Dual Control
1201,"((0, 1, 0), (1, 0, 0))",846.8210582029499,2.396578889774811,0.005192159880862407,0.47286721569546836,8.075568604533682,Dual Control,0.10629743544424701,Dual Control
1202,"((0, 1, 0), (0, 0, 1))",2526302.675806672,3.9631651715202265,0.2528838577207071,1.8075106286412361,1.6583795963766073,Upstream Repression,0.10629743544424701,Dual Control
1203,"((0, 1, 0), (1, 0, 0))",288751.4245312529,2.084753569157702,0.3731527305544444,1.2495976103809896,7.665903990218364,Dual Control,0.10629743544424701,Dual Control
1204,"((0, 1, 0), (1, 0, 0))",6077.502815489264,2.830362734449703,0.09922178698553126,0.3016134056739479,6.918422879080804,Dual Control,0.10629743544424701,Dual Control
1205,"((0, 1, 0), (1, 0, 0))",282881.4994213992,1.6878889259721335,0.8137804781243025,1.0389855946417497,7.495267150154223,Dual Control,0.10629743544424701,Dual Control
1206,"((0, 0, 1), (1, 0, 0))",78392200.3108603,2.3145203505550094,3.9750351727718396,3.228416966905395,9.548356766047245,Downstream Activation,0.10629743544424701,Dual Control
1207,"((0, 1, 0), (1, 0, 0))",116578.82876459959,1.9545815497310695,0.45525541275862724,0.7295623584991473,6.4189768248979755,Dual Control,0.10629743544424701,Dual Control
1208,"((0, 1, 0), (1, 0, 0))",0.1431726327384252,2.2182921804857854,0.004256221075702693,0.0008438824694761192,8.308833965376168,Dual Control,0.10629743544424701,Dual Control
1209,"((0, 1, 0), (1, 0, 0))",1885.8497555616834,1.504909615638856,0.2910859439090521,0.19086233872251243,7.855754027111394,Dual Control,0.10629743544424701,Dual Control
1210,"((0, 1, 0), (1, 0, 0))",473.21617346716636,1.8121860985317204,0.003321914130366195,0.48417621086104895,7.212399002597935,Dual Control,0.10629743544424701,Dual Control
1211,"((0, 0, 1), (0, 0, 1))",316430808.36602074,4.650091861323526,1.088311445477493,4.565770948124239,5.767954659763835,No Control,0.10629743544424701,Dual Control
1212,"((0, 1, 0), (1, 0, 0))",18.732074674257902,2.0353669815802142,5.433623603397003e-05,4.089217128053642,8.061869747342028,Dual Control,0.10629743544424701,Dual Control
1213,"((0, 1, 0), (1, 0, 0))",36268.25609000163,2.4820880348264267,0.18105554876512459,0.31230953122216765,2.1580799581862804,Dual Control,0.10629743544424701,Dual Control
1214,"((0, 1, 0), (1, 0, 0))",245475.84688592376,2.327079488271016,0.6931117669096103,0.9339749923133782,8.522602535581623,Dual Control,0.10629743544424701,Dual Control
1215,"((0, 1, 0), (0, 0, 1))",2688590.518419264,1.1495015483100484,1.640954038508987,0.9144607399176081,2.5435632280525287,Upstream Repression,0.10629743544424701,Dual Control
1216,"((0, 1, 0), (1, 0, 0))",124099.48946081303,2.6733769101899814,0.5381883993366593,0.6497739444844025,7.381288964038487,Dual Control,0.10629743544424701,Dual Control
1217,"((0, 1, 0), (1, 0, 0))",423996.7849069656,2.151473217695986,0.3536116592190867,1.3871158209330725,6.650137494252729,Dual Control,0.10629743544424701,Dual Control
1218,"((0, 1, 0), (1, 0, 0))",2.395777630312293,1.5548300836495845,0.1716681595275439,0.013175475697492587,7.6011441258773935,Dual Control,0.10629743544424701,Dual Control
1219,"((0, 0, 1), (1, 0, 0))",202699654.1178772,3.7217944258728552,3.789541021649253,8.062622560153322,7.034298468105124,Downstream Activation,0.10629743544424701,Dual Control
1220,"((0, 1, 0), (1, 0, 0))",1558131.4665101934,1.8815111827000945,0.11724942372702578,4.984080774157033,6.867561290396729,Dual Control,0.10629743544424701,Dual Control
1221,"((0, 1, 0), (1, 0, 0))",14469.013191925378,3.0809424986040574,0.0023840944744013136,4.5978304727405686,6.111809942774814,Dual Control,0.10629743544424701,Dual Control
1222,"((0, 1, 0), (1, 0, 0))",2.9516415160379563,1.6339330595831234,0.24069665283171202,0.014093949811763738,8.899567925417065,Dual Control,0.10629743544424701,Dual Control
1223,"((0, 0, 1), (0, 0, 1))",224603015.67337885,3.9176841639009266,1.9360826158976585,5.569779727915211,6.68314524118413,No Control,0.10629743544424701,Dual Control
1224,"((0, 1, 0), (1, 0, 0))",1996.3087700038893,1.3590730998657294,0.39864014167451084,0.1911458517833328,8.232450792338476,Dual Control,0.10629743544424701,Dual Control
1225,"((0, 1, 0), (1, 0, 0))",27973.35571200509,1.202527327566861,0.5626359641319651,0.4997294496473487,7.076762591161581,Dual Control,0.10629743544424701,Dual Control
1226,"((0, 1, 0), (1, 0, 0))",1325.2628784579003,2.2721879818439135,0.0007308893294975693,2.965366943476875,7.834817649087417,Dual Control,0.10629743544424701,Dual Control
