,loss,theta0,theta1
0,0.2877754867076874,0.6159782409667969,0.7233693599700928
1,0.22091469168663025,0.6578882932662964,0.6828749775886536
2,0.19329486787319183,0.6813364028930664,0.6662695407867432
3,0.17487852275371552,0.6993814706802368,0.6610319018363953
4,0.1609046310186386,0.7145677804946899,0.6642295718193054
5,0.14877982437610626,0.7282890677452087,0.6725038290023804
6,0.13788698613643646,0.740955114364624,0.6831528544425964
