,loss,theta0,theta1
0,0.0004201933625154197,0.6053768396377563,0.7333700060844421
1,0.00042019333341158926,0.5998368859291077,0.7333765625953674
2,0.00042019333341158926,0.5947129726409912,0.7333831191062927
3,0.0004201933043077588,0.5898240208625793,0.733389675617218
4,0.00042019327520392835,0.5850993990898132,0.7333962321281433
5,0.00042019321699626744,0.5804988741874695,0.7334027886390686
6,0.000420193187892437,0.5759965181350708,0.7334093451499939
7,0.0004201931587886065,0.5715739727020264,0.7334159016609192
8,0.0004201931587886065,0.5672177672386169,0.7334224581718445
9,0.00042019307147711515,0.5629174113273621,0.7334290146827698
10,0.00042019307147711515,0.5586644411087036,0.7334355711936951
11,0.00042019307147711515,0.5544522404670715,0.7334421277046204
12,0.0004201930423732847,0.550275444984436,0.7334486842155457
13,0.00042019295506179333,0.5461293458938599,0.733455240726471
14,0.00042019301326945424,0.5420101881027222,0.7334617972373962
15,0.00042019295506179333,0.5379145741462708,0.7334683537483215
16,0.0004201928968541324,0.533839762210846,0.7334749102592468
17,0.0004201928386464715,0.529783308506012,0.7334814667701721
18,0.0004201928968541324,0.5257432460784912,0.7334880232810974
19,0.0004201928386464715,0.5217177271842957,0.7334945797920227
20,0.00042019280954264104,0.5177051424980164,0.733501136302948
21,0.0004201927804388106,0.5137041211128235,0.7335076928138733
22,0.0004201927804388106,0.5097134113311768,0.7335142493247986
23,0.0004201926931273192,0.5057318806648254,0.7335208058357239
24,0.0004201926931273192,0.5017586350440979,0.7335273623466492
25,0.00042019275133498013,0.4977928400039673,0.7335339188575745
26,0.0004201926931273192,0.4938337206840515,0.7335404753684998
27,0.0004201926349196583,0.48988059163093567,0.733547031879425
28,0.0004201926349196583,0.4859327971935272,0.7335535883903503
29,0.00042019254760816693,0.48198992013931274,0.7335601449012756
30,0.00042019254760816693,0.47805139422416687,0.7335667014122009
31,0.00042019254760816693,0.47411680221557617,0.7335732579231262
32,0.00042019254760816693,0.470185786485672,0.7335798144340515
33,0.000420192489400506,0.4662579894065857,0.7335863709449768
34,0.0004201924311928451,0.4623331129550934,0.7335929274559021
35,0.000420192489400506,0.4584108293056488,0.7335994839668274
36,0.00042019240208901465,0.45449092984199524,0.7336060404777527
37,0.00042019240208901465,0.450573205947876,0.733612596988678
38,0.0004201923729851842,0.4466574192047119,0.7336191534996033
39,0.00042019234388135374,0.4427433907985687,0.7336257100105286
40,0.0004201922856736928,0.4388309419155121,0.7336322665214539
41,0.00042019234388135374,0.43491998314857483,0.7336388230323792
42,0.0004201922856736928,0.43101030588150024,0.7336453795433044
43,0.0004201922274660319,0.42710185050964355,0.7336519360542297
44,0.00042019225656986237,0.4231945276260376,0.733658492565155
45,0.0004201922274660319,0.41928818821907043,0.7336650490760803
46,0.000420192169258371,0.4153827130794525,0.7336716055870056
47,0.00042019214015454054,0.41147807240486145,0.7336781620979309
48,0.00042019214015454054,0.40757420659065247,0.7336847186088562
49,0.0004201920819468796,0.4036710262298584,0.7336912751197815
50,0.0004201920819468796,0.39976850152015686,0.7336978316307068
51,0.0004201920237392187,0.3958665132522583,0.7337043881416321
52,0.00042019199463538826,0.3919650912284851,0.7337109446525574
53,0.00042019199463538826,0.3880641460418701,0.7337175011634827
54,0.0004201919655315578,0.38416364789009094,0.733724057674408
55,0.0004201919655315578,0.3802635669708252,0.7337306141853333
56,0.0004201919073238969,0.3763638436794281,0.7337371706962585
57,0.00042019187822006643,0.37246444821357727,0.7337437272071838
58,0.00042019187822006643,0.3685654103755951,0.7337502837181091
59,0.00042019187822006643,0.3646666705608368,0.7337568402290344
60,0.0004201918200124055,0.36076822876930237,0.7337633967399597
61,0.0004201917618047446,0.35687005519866943,0.733769953250885
62,0.0004201917618047446,0.3529721200466156,0.7337765097618103
63,0.00042019173270091414,0.3490743637084961,0.7337830662727356
64,0.00042019173270091414,0.3451768159866333,0.7337896227836609
65,0.0004201917035970837,0.3412795662879944,0.7337961792945862
66,0.00042019167449325323,0.337382435798645,0.7338027358055115
67,0.00042019167449325323,0.33348548412323,0.7338092923164368
68,0.00042019167449325323,0.32958874106407166,0.7338158488273621
69,0.00042019158718176186,0.3256920874118805,0.7338224053382874
70,0.0004201915580779314,0.32179564237594604,0.7338289618492126
71,0.00042019158718176186,0.31789928674697876,0.7338355183601379
72,0.0004201914998702705,0.3140031099319458,0.7338420748710632
73,0.00042019147076644003,0.3101070523262024,0.7338486313819885
74,0.00042019147076644003,0.30621108412742615,0.7338551878929138
75,0.0004201914416626096,0.3023153245449066,0.7338617444038391
76,0.0004201914125587791,0.2984195649623871,0.7338683009147644
77,0.0004201914416626096,0.29452407360076904,0.7338748574256897
78,0.0004201913543511182,0.2906286120414734,0.733881413936615
79,0.0004201912961434573,0.2867332100868225,0.7338879704475403
80,0.0004201913543511182,0.28283804655075073,0.7338945269584656
81,0.00042019132524728775,0.27894288301467896,0.7339010834693909
82,0.0004201912379357964,0.27504774928092957,0.7339076399803162
83,0.0004201912379357964,0.27115288376808167,0.7339141964912415
84,0.0004201912379357964,0.26725801825523376,0.7339207530021667
85,0.00042019117972813547,0.26336315274238586,0.733927309513092
86,0.000420191150624305,0.25946858525276184,0.7339338660240173
87,0.000420191150624305,0.2555740177631378,0.7339404225349426
88,0.0004201910924166441,0.2516794502735138,0.7339469790458679
89,0.0004201910924166441,0.2477850615978241,0.7339535355567932
90,0.00042019106331281364,0.24389079213142395,0.7339600920677185
91,0.00042019106331281364,0.23999656736850739,0.7339666485786438
92,0.0004201910342089832,0.23610244691371918,0.7339732050895691
93,0.00042019097600132227,0.23220840096473694,0.7339797616004944
94,0.0004201910342089832,0.22831442952156067,0.7339863181114197
95,0.0004201909468974918,0.22442056238651276,0.733992874622345
96,0.00042019091779366136,0.22052675485610962,0.7339994311332703
97,0.0004201908886898309,0.21663308143615723,0.7340059876441956
98,0.0004201908886898309,0.21273943781852722,0.7340125441551208
99,0.00042019080137833953,0.20884591341018677,0.7340191006660461
