,loss,theta0,theta1
0,0.14693252742290497,0.6159782409667969,0.7233693599700928
1,0.09411109238862991,0.6598807573318481,0.6777869462966919
2,0.06924939900636673,0.6841545701026917,0.6521570682525635
3,0.054032355546951294,0.7017843723297119,0.6341995596885681
4,0.04458492621779442,0.7154673337936401,0.6216109395027161
5,0.03875608742237091,0.7264385223388672,0.6134612560272217
6,0.0351138673722744,0.7354596257209778,0.6091657876968384
7,0.032694462686777115,0.7430858612060547,0.6081566214561462
8,0.03089696727693081,0.749748170375824,0.6097941398620605
9,0.02939021587371826,0.7557755708694458,0.6134140491485596
10,0.02801506035029888,0.7614047527313232,0.6184199452400208
11,0.026704467833042145,0.7667959928512573,0.6243434548377991
12,0.02543381042778492,0.7720508575439453,0.6308526992797852
13,0.024195663630962372,0.7772303819656372,0.6377280354499817
14,0.02298886701464653,0.7823691368103027,0.6448302268981934
15,0.021814212203025818,0.7874850630760193,0.6520724296569824
16,0.020673060789704323,0.7925863265991211,0.6594008207321167
17,0.019566768780350685,0.7976751923561096,0.6667814254760742
18,0.0184964369982481,0.8027505278587341,0.6741920709609985
19,0.017462948337197304,0.8078093528747559,0.6816178560256958
20,0.01646706461906433,0.812847912311554,0.6890475153923035
21,0.015509204007685184,0.8178617358207703,0.6964726448059082
22,0.014589617028832436,0.822846531867981,0.7038860321044922
23,0.013708229176700115,0.8277982473373413,0.7112815976142883
24,0.012864998541772366,0.8327124714851379,0.7186539173126221
25,0.012059583328664303,0.8375855088233948,0.7259979248046875
26,0.011291439644992352,0.8424137234687805,0.7333089113235474
27,0.010560108348727226,0.8471935987472534,0.7405824065208435
28,0.009864810854196548,0.8519222140312195,0.7478142380714417
29,0.009204722940921783,0.8565967082977295,0.7550001740455627
30,0.008578982204198837,0.8612144589424133,0.7621364593505859
31,0.007986667566001415,0.8657732009887695,0.7692192792892456
32,0.007426777388900518,0.8702706098556519,0.7762451767921448
33,0.006898207124322653,0.874704897403717,0.7832103967666626
34,0.006399957928806543,0.879074215888977,0.7901116609573364
35,0.0059309289790689945,0.8833770155906677,0.7969455718994141
36,0.005489956121891737,0.8876118659973145,0.8037089109420776
37,0.005075979977846146,0.8917773962020874,0.8103986382484436
38,0.004687894601374865,0.8958722352981567,0.8170114755630493
39,0.004324590787291527,0.8998954892158508,0.8235441446304321
40,0.0039849551394581795,0.9038461446762085,0.8299939036369324
41,0.0036679678596556187,0.9077232480049133,0.836357593536377
42,0.003372492268681526,0.9115259051322937,0.8426321744918823
43,0.0030975902918726206,0.9152531623840332,0.8488146066665649
44,0.00284218811430037,0.9189044237136841,0.8549019694328308
45,0.002605341374874115,0.9224787354469299,0.8608911037445068
46,0.0023860777728259563,0.9259754419326782,0.8667789697647095
47,0.0021834729705005884,0.9293938875198364,0.8725625872612
48,0.0019966282416135073,0.9327331185340881,0.8782387971878052
49,0.0018246702384203672,0.9359925389289856,0.8838045597076416
50,0.0016667504096403718,0.9391712546348572,0.8892563581466675
51,0.001522072241641581,0.9422685503959656,0.8945913910865784
52,0.0013898378238081932,0.9452836513519287,0.8998062014579773
53,0.0012692789314314723,0.9482156038284302,0.9048976302146912
54,0.001159689505584538,0.9510636925697327,0.9098623991012573
55,0.0010603239061310887,0.9538270235061646,0.9146972298622131
56,0.0009705437114462256,0.9565045237541199,0.9193986058235168
57,0.0008896698127500713,0.9590954184532166,0.9239634275436401
58,0.0008170909713953733,0.961598813533783,0.9283883571624756
59,0.0007521915249526501,0.9640138149261475,0.9326701164245605
60,0.0006943864864297211,0.9663393497467041,0.9368056058883667
61,0.0006431231740862131,0.9685748219490051,0.9407917857170105
62,0.000597868871409446,0.9707192182540894,0.944625735282898
63,0.000558115541934967,0.9727718830108643,0.9483046531677246
64,0.0005233852425590158,0.9747319221496582,0.9518259167671204
65,0.000493194442242384,0.9765989780426025,0.9551873207092285
66,0.00046711761387996376,0.9783724546432495,0.9583868384361267
67,0.00044474302558228374,0.98005211353302,0.9614229798316956
68,0.0004256674146745354,0.9816378355026245,0.9642941951751709
69,0.00040951932896859944,0.9831297397613525,0.9670000076293945
70,0.0003959635505452752,0.984528124332428,0.9695400595664978
71,0.00038468465209007263,0.9858336448669434,0.971914529800415
72,0.0003753678174689412,0.9870471954345703,0.974124550819397
73,0.00036776188062503934,0.9881700277328491,0.9761719107627869
74,0.0003616034227889031,0.9892039895057678,0.9780587553977966
75,0.0003566826635506004,0.9901508092880249,0.9797884821891785
76,0.000352783827111125,0.9910131096839905,0.9813648462295532
77,0.0003497379657346755,0.9917933940887451,0.9827925562858582
78,0.0003473937977105379,0.9924951195716858,0.9840771555900574
79,0.00034560979111120105,0.9931216239929199,0.9852248430252075
80,0.00034427683567628264,0.993677020072937,0.9862425923347473
81,0.0003432916710153222,0.994165301322937,0.9871379137039185
82,0.0003425796749070287,0.9945911169052124,0.9879189133644104
83,0.0003420714638195932,0.9949591159820557,0.9885940551757812
84,0.0003417122352402657,0.995274007320404,0.9891719818115234
85,0.00034147329279221594,0.9955407977104187,0.9896617531776428
86,0.0003413096710573882,0.9957645535469055,0.99007248878479
87,0.00034120483906008303,0.9959499835968018,0.9904130101203918
88,0.00034113734727725387,0.9961018562316895,0.9906919002532959
89,0.00034110035630874336,0.9962247014045715,0.990917444229126
90,0.0003410743083804846,0.9963226318359375,0.9910975098609924
91,0.0003410537610761821,0.9963997602462769,0.9912390112876892
92,0.00034104668884538114,0.9964594841003418,0.9913487434387207
93,0.0003410398494452238,0.9965050220489502,0.9914325475692749
94,0.00034103638608939946,0.996539294719696,0.9914953708648682
95,0.0003410383069422096,0.9965645670890808,0.9915415048599243
96,0.0003410367644391954,0.9965826272964478,0.9915750026702881
97,0.0003410362114664167,0.9965956211090088,0.9915987849235535
98,0.000341037375619635,0.9966046214103699,0.9916152954101562
99,0.0003410314384382218,0.996610701084137,0.9916265606880188
