,loss,theta0,theta1
0,0.0003225018153898418,0.7027653455734253,0.7301193475723267
1,0.00032057028147391975,1.1725492477416992,0.6883752942085266
2,0.00031915761064738035,1.4673223495483398,0.6377056837081909
3,0.00031847096397541463,1.6345548629760742,0.6102961897850037
4,0.0003184378147125244,1.6603217124938965,0.6323397755622864
5,0.0003184376400895417,1.661252737045288,0.6632854342460632
6,0.00031843752367421985,1.661342740058899,0.6941699981689453
7,0.00031843737815506756,1.661414623260498,0.7247561812400818
8,0.00031843726173974574,1.661484956741333,0.7550837397575378
9,0.00031843717442825437,1.6615551710128784,0.7851884365081787
