,loss,theta0,theta1
0,0.00032786987139843404,0.6042667627334595,0.7333714365959167
1,0.0003278695803601295,0.5904526114463806,0.7333922982215881
2,0.0003278693475294858,0.5789965391159058,0.7334131598472595
3,0.0003278690855950117,0.5686589479446411,0.7334340214729309
4,0.00032786891097202897,0.5590327978134155,0.7334548830986023
5,0.0003278687654528767,0.5499112010002136,0.7334757447242737
6,0.0003278685617260635,0.5411697626113892,0.7334966063499451
7,0.0003278683579992503,0.5327262282371521,0.7335174679756165
8,0.000327868212480098,0.5245224833488464,0.7335383296012878
9,0.00032786803785711527,0.5165157318115234,0.7335591912269592
10,0.00032786786323413253,0.5086733102798462,0.7335800528526306
11,0.00032786771771498024,0.5009697079658508,0.733600914478302
12,0.00032786757219582796,0.493384450674057,0.7336217761039734
13,0.0003278674266766757,0.48590087890625,0.7336426377296448
14,0.0003278672229498625,0.4785054922103882,0.7336634993553162
15,0.0003278670774307102,0.4711867868900299,0.7336843609809875
16,0.00032786696101538837,0.46393513679504395,0.7337046265602112
17,0.000327866873703897,0.4567424952983856,0.7337248921394348
18,0.00032786664087325335,0.44960179924964905,0.7337451577186584
19,0.00032786649535410106,0.4425071179866791,0.7337654232978821
20,0.00032786637893877923,0.4354532063007355,0.7337856888771057
21,0.00032786623341962695,0.4284355938434601,0.7338059544563293
22,0.0003278661170043051,0.42145031690597534,0.733826220035553
23,0.0003278659423813224,0.4144938886165619,0.7338464856147766
24,0.00032786582596600056,0.4075632393360138,0.7338667511940002
25,0.0003278656804468483,0.4006558060646057,0.7338870167732239
26,0.00032786550582386553,0.39376917481422424,0.7339072823524475
27,0.00032786536030471325,0.38690119981765747,0.7339275479316711
28,0.00032786521478556097,0.38005006313323975,0.7339478135108948
29,0.00032786509837023914,0.37321406602859497,0.7339680790901184
30,0.00032786495285108685,0.36639174818992615,0.733988344669342
31,0.00032786480733193457,0.3595818281173706,0.7340086102485657
32,0.0003278646618127823,0.35278305411338806,0.7340288758277893
33,0.00032786451629363,0.34599438309669495,0.7340491414070129
34,0.0003278643998783082,0.33921483159065247,0.7340694069862366
35,0.0003278642543591559,0.3324436843395233,0.7340896725654602
36,0.0003278641088400036,0.32568007707595825,0.7341099381446838
37,0.0003278639924246818,0.31892335414886475,0.7341302037239075
38,0.00032786387600935996,0.3121728301048279,0.7341504693031311
39,0.0003278637013863772,0.30542805790901184,0.7341707348823547
40,0.0003278635849710554,0.29868850111961365,0.7341910004615784
41,0.0003278633812442422,0.2919537425041199,0.734211266040802
42,0.0003278632939327508,0.2852233052253723,0.7342315316200256
43,0.000327863177517429,0.2784968614578247,0.7342517971992493
44,0.0003278630319982767,0.2717740833759308,0.7342720627784729
45,0.0003278628864791244,0.2650546729564667,0.7342923283576965
46,0.0003278627700638026,0.2583382725715637,0.7343125939369202
47,0.0003278626245446503,0.25162485241889954,0.7343328595161438
48,0.0003278625081293285,0.2449140101671219,0.7343531250953674
49,0.0003278623626101762,0.2382056713104248,0.7343733906745911
50,0.0003278622170910239,0.23149961233139038,0.7343936562538147
51,0.0003278621006757021,0.2247956544160843,0.7344139218330383
52,0.0003278619551565498,0.2180936634540558,0.734434187412262
53,0.00032786178053356707,0.21139352023601532,0.7344544529914856
54,0.0003278616350144148,0.20469510555267334,0.7344747185707092
55,0.00032786151859909296,0.1979983001947403,0.7344949841499329
56,0.0003278613730799407,0.19130298495292664,0.7345152497291565
57,0.0003278612275607884,0.18460914492607117,0.7345355153083801
58,0.00032786111114546657,0.17791663110256195,0.7345557808876038
59,0.0003278609656263143,0.1712254136800766,0.7345760464668274
60,0.000327860820107162,0.16453540325164795,0.734596312046051
61,0.00032786070369184017,0.1578465700149536,0.7346165776252747
62,0.0003278605581726879,0.15115883946418762,0.7346368432044983
63,0.0003278604126535356,0.1444721519947052,0.7346571087837219
64,0.0003278602962382138,0.13778649270534515,0.7346773743629456
65,0.00032786017982289195,0.1311018168926239,0.7346976399421692
66,0.00032786003430373967,0.12441807985305786,0.7347179055213928
67,0.0003278598887845874,0.11773525923490524,0.7347381711006165
68,0.00032785977236926556,0.11105331778526306,0.7347584366798401
69,0.00032785962685011327,0.10437224060297012,0.7347787022590637
70,0.00032785951043479145,0.09769200533628464,0.7347989678382874
71,0.00032785936491563916,0.09101256728172302,0.734819233417511
72,0.0003278592193964869,0.08433391153812408,0.7348394989967346
73,0.0003278590738773346,0.07765606790781021,0.7348597645759583
74,0.00032785895746201277,0.07097896933555603,0.7348800301551819
75,0.00032785884104669094,0.06430261582136154,0.7349002957344055
76,0.00032785869552753866,0.05762700363993645,0.7349205613136292
77,0.0003278585500083864,0.05095210298895836,0.7349408268928528
78,0.0003278584044892341,0.044277917593717575,0.7349610924720764
79,0.0003278582589700818,0.0376044325530529,0.7349813580513
80,0.00032785814255476,0.030931640416383743,0.7350016236305237
81,0.00032785802613943815,0.024259530007839203,0.7350218892097473
82,0.00032785788062028587,0.01758810132741928,0.735042154788971
83,0.0003278577351011336,0.010917343199253082,0.7350624203681946
84,0.00032785761868581176,0.004247281700372696,0.7350826859474182
85,0.0003278574731666595,-0.0024221602361649275,0.7351029515266418
86,0.0003278573276475072,-0.009090936742722988,0.7351232171058655
87,0.00032785721123218536,-0.015759063884615898,0.7351434826850891
88,0.0003278570657130331,-0.022426538169384003,0.7351637482643127
89,0.00032785694929771125,-0.029093364253640175,0.7351840138435364
90,0.00032785680377855897,-0.03575955703854561,0.73520427942276
91,0.0003278566582594067,-0.042425110936164856,0.7352245450019836
92,0.00032785654184408486,-0.04909002035856247,0.7352448105812073
93,0.0003278563963249326,-0.05575430393218994,0.7352650761604309
94,0.0003278562508057803,-0.06241796538233757,0.7352853417396545
