,loss,theta0,theta1
0,0.32508954405784607,0.6069782376289368,0.7323693633079529
1,0.3179815709590912,0.6104829907417297,0.7280755639076233
2,0.31590554118156433,0.6125184893608093,0.7256004214286804
3,0.31068429350852966,0.615386962890625,0.7234600782394409
4,0.307597815990448,0.6170836687088013,0.7216287851333618
5,0.3066703677177429,0.6180576682090759,0.7200828790664673
6,0.30574607849121094,0.6190627813339233,0.7186588048934937
7,0.3043123483657837,0.6203432083129883,0.7172940969467163
8,0.30122727155685425,0.6221814155578613,0.7159219980239868
9,0.2976606786251068,0.6239100098609924,0.7145567536354065
