,num_iters,loss,k1,k2,theta1,theta2
0,500,0.06268891294049575,4.7670515797129545e-05,2.7715299181418722e-05,5.479289389812843,3.411664969816678
1,500,0.06114861860367707,4.274702383334966e-05,3.5648960037497716e-05,6.6956319226188645,9.043240167532808
2,500,0.061225298034588135,4.420969499815188e-05,6.380252817500228e-05,7.109739355947538,9.851303979697569
3,500,0.061188649158915656,4.726537899160631e-05,3.8468690975995034e-05,1.4431975404659214,8.521599293501513
4,500,0.06157452036738699,4.374347887808118e-05,5.188371716052688e-05,2.797241237692778,8.736285916326773
5,500,0.06212873086292834,4.317520098697625e-05,7.434672219012785e-05,8.791465360777892,9.172975220148443
6,500,0.06299433462251126,4.210718301849716e-05,3.7130409054864707e-05,6.1665513833882315,4.4061270531852506
7,500,0.06135668583705317,4.013669904842756e-05,4.033869345314795e-05,8.415968221534662,9.999444970012453
8,500,0.06130854371214962,4.640159465495587e-05,4.960734630385512e-05,5.496813421490916,9.688586258052695
9,500,0.061357277633207336,4.9252113925562806e-05,3.064096895332824e-05,7.194339928954387,9.799467787605131
10,500,0.06144203415140721,4.159208602790254e-05,4.538615659570106e-05,4.159783145095346,9.275508097460333
11,500,0.062240990780140115,5.614263767629246e-05,3.800360456638412e-05,3.8402315111060403,9.12769603656534
12,500,0.061631304599210616,5.0074681830026353e-05,4.251742441986973e-05,5.514324293413738,8.29082313137058
13,500,0.06152537650498794,4.124244259814861e-05,3.3647254617708616e-05,7.243613775118601,8.320786694463095
14,500,0.06118924813357076,4.4665310289313334e-05,3.8792181762091615e-05,3.9465306067078543,8.498318142720864
15,500,0.06125673799172857,4.4356318650082564e-05,3.4235772884980584e-05,3.9811587437865814,8.16400795687013
16,500,0.06351222573444774,5.225826437346852e-05,2.48016121069791e-05,0.4326252848560749,2.583263709070558
17,500,0.061559384922215354,4.496543610058605e-05,4.0308601977813965e-05,6.143004007889209,7.510730220117444
18,500,0.06269555867836321,4.4491857444395e-05,4.509923219910983e-05,2.1838835152409692,5.932546195171634
19,500,0.061385128953175404,5.077249728812848e-05,3.402978264685979e-05,4.255877325841877,9.073425697010062
