,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
0,500,0.5,0.5,0.08033433416673902,0.0008958634864447647,3.1877448026846234e-05,9.335846466378317,9.812188596238636
1,500,0.75,0.5,0.08122306562563536,0.000723793585442063,3.926720725723021e-05,5.504989274117326,6.2903795990305555
2,500,0.9,0.5,0.08044370186374034,0.0006993327825079758,3.448162442366083e-05,9.620327452384473,1.9931896349745712
3,500,0.95,0.5,0.08094568100278265,0.0005839551486444777,3.753862403150103e-05,9.002438512179886,7.0124920360804675
4,500,1.05,0.5,0.08078173151109083,0.0007191351529572573,3.5365579455407035e-05,9.438298505207731,9.252047571253906
5,500,1.1,0.5,0.08062214891637681,0.0007839565375425701,3.5558469576049256e-05,9.978418449928181,6.01704781696284
6,500,1.25,0.5,0.08106449464862625,0.0009970470733386488,3.861653253754375e-05,7.5372166947747,8.243929735945029
7,500,1.5,0.5,0.08237024673363336,0.0005160582318115568,4.129767016201216e-05,9.595071534821503,2.4278426528751007
8,500,0.5,0.75,0.07333082544452935,0.0007969956016347055,2.431957405312255e-05,3.832493559252285,8.323414804531447
9,500,0.75,0.75,0.07397642475357297,0.0007220088202517228,2.4883309528311363e-05,4.955328977986061,2.721248805564951
10,500,0.9,0.75,0.07354729649229344,0.0005959605612073894,2.622460867550986e-05,7.0100375121964715,6.481856141752821
11,500,0.95,0.75,0.07365654375710026,0.0009303549774752581,2.4993303844124834e-05,7.244545302754068,4.460218821775112
12,500,1.05,0.75,0.07381794926289852,0.0009036988049800496,2.66268572671644e-05,6.666967686035217,1.5001839015268001
13,500,1.1,0.75,0.0736148329384692,0.00046516867223566255,2.60205247929591e-05,9.114467862756847,6.535943593908802
14,500,1.25,0.75,0.07354115773777434,0.0007394814467560878,2.738696064968778e-05,7.044043017387586,9.97058812253845
15,500,1.5,0.75,0.07364395738467411,0.0008604402813277918,2.8566879401259292e-05,7.113377559555613,5.023603453953939
16,500,0.5,0.9,0.07024177414492122,5.559143723812519e-05,3.671100207153883e-05,9.206558290779206,0.5200948341826438
17,500,0.75,0.9,0.07122093746739547,0.0004951632877193377,2.3629711718165638e-05,4.615627921656418,2.413836101130242
18,500,0.9,0.9,0.0710121368282963,0.000982297775935534,2.355334447775382e-05,3.7889669635295653,4.086474353118117
19,500,0.95,0.9,0.0711282825077709,0.0008972270701134797,2.1891995965708876e-05,5.974830707379033,2.9877713458088855
20,500,1.05,0.9,0.07163664343576594,0.0005315240359866782,2.113636649041697e-05,7.9021477468662145,3.3015693622609747
21,500,1.1,0.9,0.0711315095365325,0.00063281230137687,2.3184967950463902e-05,6.221076604054743,7.7697760690003825
22,500,1.25,0.9,0.07195393965296526,0.0004576544449513833,2.7443763753604077e-05,6.322235759035274,3.080997272934896
23,500,1.5,0.9,0.07114125097505107,0.0006518447400063542,2.3248416649014882e-05,8.522670378160404,8.053672465318622
24,500,0.5,0.95,0.07067828483858252,0.0003332054379252814,2.0000353626413798e-05,6.114060293767266,5.906558719000909
25,500,0.75,0.95,0.07117785501719597,0.000505533971205866,2.1336727797127954e-05,6.432869071459553,6.35606433133923
26,500,0.9,0.95,0.07056679564098581,0.00037051207431207573,2.1852033767175952e-05,7.209027102291037,9.07975010426286
