,num_iters,loss,k1,k2,theta1,theta2
0,500,0.0699685261912465,0.0006223831575943108,2.011953728477557e-05,6.334422988866967,1.5090067620263388
1,500,0.07018308108345309,0.00030339080290874975,2.120500986007364e-05,7.953361389214324,6.5708114091368675
2,500,0.06983795901614269,0.0007353993493488697,2.1457026610836793e-05,5.146357556662765,1.6451144739211503
3,500,0.0698840377676325,0.0008674542671553986,2.2097764158290592e-05,4.517843716321178,8.224442582682464
4,500,0.06986183376661873,0.000980754340626677,2.264996918856302e-05,3.9658518973201744,6.234624128937881
5,500,0.07031544440440116,0.0007532711315153623,1.9184796517007277e-05,7.733547941503411,0.550047845432261
6,500,0.0699271378311749,0.0005514173771255963,2.142975750249463e-05,5.895978919424085,2.990556787500511
7,500,0.07014190385390684,0.0001924016014358906,2.184158302794807e-05,9.771792881275573,0.6243183939666208
8,500,0.07026839893154968,0.000374055926128398,2.0045327106126266e-05,9.73333881391112,5.568633330672443
9,500,0.06998179758530729,0.00045057853165456985,2.1177413444242103e-05,6.856687308235138,5.126478662306498
10,500,0.06984853038434748,0.0008281957928778404,2.0077619336586754e-05,5.471536601865172,9.537371316781503
11,500,0.07012750468858081,0.0002664394667102526,2.255679106248019e-05,8.35386892681874,4.787422865539068
12,500,0.07018831334450505,0.00041158303396681583,2.2600814106770997e-05,6.506887149384042,3.4527069995448296
13,500,0.07005319572428567,0.0005515134958641497,2.0529510520705113e-05,7.090528074951019,7.063844206417817
14,500,0.0698413259093294,0.0007314040878530656,2.08380752463059e-05,5.591335754908467,7.1141752884043585
15,500,0.0702681696727073,0.0007226109386610286,2.1593481984557268e-05,4.4006074234947885,1.1290135070068554
16,500,0.07006463386310693,0.0002926180831940106,2.2199899024455896e-05,7.95853886422594,1.028021655579232
17,500,0.06987349131377268,0.0006765926299752736,2.1936353387509507e-05,4.938210672485097,7.708846582003002
18,500,0.07002054193019354,0.00023612380314999446,2.2048801308118403e-05,9.110157439736621,7.159247032687306
19,500,0.06990910163949636,0.0008378167008567477,2.026910186392393e-05,5.124736848093384,3.4496041983050296
20,500,0.0698367139289255,0.0008879955415982168,1.9654624375454105e-05,5.818324462616974,5.59971881714603
21,500,0.06980378605771116,0.0007679541197606354,2.1191512850504835e-05,5.14053976115944,6.908532359340681
22,500,0.07001515556455117,0.00048196121225763046,2.1593779046663315e-05,6.499616524287994,7.951492784987268
23,500,0.0700370094848914,0.00033629415451185015,2.086746834476362e-05,8.502289018660045,1.3991058703444708
24,500,0.06992641353270335,0.0005945392229866046,2.1863419420509368e-05,5.274204395902894,3.239613044725221
25,500,0.0698924298654803,0.000947917739937458,2.0638194077857007e-05,4.484831977197657,1.4589480530745234
26,500,0.07000214833212068,0.0004503050527916532,2.1096227793737133e-05,7.097935311281324,8.411747785816061
27,500,0.06998314343871477,0.0005159630798265875,2.0280779853887483e-05,7.07035656879918,4.689477661234655
28,500,0.06992693038430126,0.0009194693896908571,2.0757829615451577e-05,4.462737578278149,1.8455415461079134
29,500,0.06992320607088887,0.0006732880976721457,1.9908771905845605e-05,6.507986585557118,1.1102706633510284
30,500,0.06979502486080867,0.0008872457319567096,2.02219922098244e-05,5.5140622466841815,4.095017417886367
31,500,0.07004536758548763,0.000579143274580169,1.992722422741005e-05,6.688512979522924,4.269593562919773
32,500,0.06988651927289719,0.0007238795350038161,2.002297807005615e-05,6.241019296933679,8.851660003770434
33,500,0.06989397231134306,0.0006557154437916571,2.19077401328568e-05,5.159650821496602,5.008546041527479
34,500,0.06988103045263583,0.0009619028901693764,2.0698883628348677e-05,5.193152217109239,4.288902759225592
35,500,0.07010363828632468,0.00035507242866327925,2.0409961004741334e-05,8.3135551899536,8.511782259606273
36,500,0.06985085066530253,0.0009611836511989872,2.036415888408869e-05,5.383546958707321,4.442927312816703
37,500,0.07003284709575448,0.0004952072365037779,2.2541665504358737e-05,5.392592807742631,1.0883556408516561
38,500,0.07015301054850337,0.00048674454261758677,1.9283551115628927e-05,8.88297109431836,9.50007640353438
39,500,0.07038092865403214,0.0005637471471023935,2.0418427836519874e-05,5.838266696981825,9.630931380297586
40,500,0.07005388476249036,0.00047982699446262177,2.0652820918035695e-05,7.457218179877026,5.331063864440335
41,500,0.07009224085492388,0.0006291264074465878,1.9363711267073668e-05,7.752692265679874,4.739903426267763
42,500,0.07002511370709578,0.0005625877369980706,2.2381706536724764e-05,4.996821004515189,2.8172263738899685
43,500,0.0700287332979227,0.00038045015775665513,2.0749612749607314e-05,7.869985647798035,9.216721914920496
44,500,0.06994650777240645,0.0005143470861769755,2.125123548830418e-05,6.265455561322541,5.275048544298087
45,500,0.07011730320831297,0.00046076356382132155,1.9648060727592828e-05,8.69615276085335,5.084584374496106
46,500,0.069996728100928,0.0006550615962950433,1.9746081106167518e-05,6.497006249963777,7.817004032165097
47,500,0.06991618037876587,0.0006305896154432746,2.1114119850839893e-05,5.492855859987545,0.40880753928196345
48,500,0.07017147971495846,0.0005888282231872697,1.8891898992922242e-05,8.071087343447598,2.9596595912966794
49,500,0.06972840430300346,0.0009388953070584752,2.1801291452143124e-05,4.147014246421774,3.6036024560547353
50,500,0.07034814012547558,0.00041110997130757115,1.9604393280994594e-05,8.140919140921312,3.7941931693131856
51,500,0.07001037703463696,0.0005742993822208577,2.217372903671904e-05,5.535940430562881,6.21192406669216
52,500,0.0698660720389743,0.0007117141090299254,2.2070233561233397e-05,4.815310466275323,7.025435886732081
53,500,0.07006463539699329,0.0003732432698799973,2.020101090462344e-05,8.70093577347462,9.837780485791477
54,500,0.06975481305761763,0.0009970092255373237,1.9892595969327418e-05,5.3633299613242285,4.116271965911966
55,500,0.06991756656969018,0.0005798946412600172,2.0744559737640362e-05,6.319469204166957,9.105619687508193
56,500,0.06994996890131724,0.0006083157109785363,2.177845742927728e-05,5.147900193828986,8.789371906920389
57,500,0.06999570630418425,0.0004712642485637938,2.1646810674357642e-05,6.119019680388717,3.884847632758963
58,500,0.06995297267829476,0.000527557504192597,2.1603834434899788e-05,5.822693169224358,0.3107547171385818
59,500,0.07007182730602945,0.00041556763069897583,1.997099523849323e-05,8.346298223838463,7.660837508504565
60,500,0.07204225953186405,0.0008931875685668612,3.115174344669058e-05,1.9532152037510677,2.1116916532396646
61,500,0.07005610571634577,0.0004268333397487841,2.2127089691273743e-05,6.510284057094741,7.098155897690117
62,500,0.07021989840957363,0.0002801310080002515,2.3760030725150376e-05,6.996289179433667,1.5091527589855898
63,500,0.069762058416355,0.0009913447927642413,2.0090372593542763e-05,5.325537194141793,6.777628085638779
64,500,0.07001029774867376,0.0005825140710775318,2.2768251233536307e-05,5.028120382240797,4.787137085359715
65,500,0.07001933965726878,0.0008928593752438989,1.901472717789429e-05,6.805816003755664,7.3776078265185046
66,500,0.0700494212914788,0.0007616464200274065,2.1760975322406936e-05,4.3373511212160585,8.133143054679604
