,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
0,500,1.0,0.5,0.0766323382406251,5.575142875728684e-05,3.6031218355104906e-05,8.456111401958303,9.473183849482837
1,500,1.0,0.75,0.06832678495466396,5.545115258228929e-05,2.7589523111396532e-05,8.579848516659597,4.925107999971489
2,500,1.0,0.9,0.06479284779890784,3.98199742810676e-05,2.383970708980147e-05,2.8007442968885154,9.331129056619176
3,500,1.0,0.95,0.06363675273978629,4.6195183678810775e-05,3.0391950447112284e-05,1.6329222397774619,2.569038576594401
4,500,0.5,1.0,0.06290437599094315,5.2191441077276674e-05,2.2749575417011784e-05,7.648223722593639,4.556073342938985
5,500,0.75,1.0,0.06251678905669884,4.974743709447743e-05,2.4716635644470407e-05,2.747294530638099,8.363599734287071
6,500,0.9,1.0,0.06494392992312456,4.733596995361812e-05,3.6520252335644576e-05,6.456810829771418,3.715686128086714
7,500,0.95,1.0,0.06388670350538743,3.670917675225276e-05,2.5569468158781105e-05,0.281750948079444,2.052956902081763
8,500,1.0,1.0,0.06377035372825311,5.103691166250936e-05,3.181064699907912e-05,6.867725740639556,3.9836552606993534
9,500,1.05,1.0,0.06744356064798036,3.36693632724254e-05,3.337529299568601e-05,0.13709791398274468,4.236290700346978
10,500,1.1,1.0,0.06352676666807866,5.4413942846909734e-05,2.732903363748794e-05,3.8558173585034456,6.385907989606421
11,500,1.25,1.0,0.06403786668541664,3.713497245191279e-05,2.5416461607047622e-05,1.1311851961076824,7.3453763056285695
12,500,1.5,1.0,0.06340092870252474,4.581906309765951e-05,2.193943147606723e-05,2.6347960181614614,6.047714725506381
13,500,1.0,1.05,0.06203896325790031,4.88597735914984e-05,2.318202201471995e-05,0.3992306636618098,8.822359509182355
14,500,1.0,1.1,0.06137823108079907,4.27053144262056e-05,2.4548455993788697e-05,4.184161853241477,5.290921305934303
15,500,1.0,1.25,0.060368573928916786,4.181063226061013e-05,2.5580611609463662e-05,4.770960451080793,3.20278771238676
16,500,1.0,1.5,0.05770916394065225,4.529469078645589e-05,1.9647938194480404e-05,7.883730976180502,2.9308500194268743
17,500,1.0,0.5,0.07567071165644454,5.425647646682904e-05,3.9834720983734546e-05,1.6173964913174443,1.745046836821267
18,500,1.0,0.75,0.06746123785001135,5.294893020585854e-05,3.12812434339114e-05,3.8504613851795577,8.254756846018635
