,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
132,500,1.05,0.5,0.07514841557153595,4.63243776788815e-05,3.9140369346387426e-05,5.586717754344715,6.684386920660334
133,500,1.1,0.5,0.07609999780537305,5.397455547907488e-05,3.7344513084586096e-05,5.084435531491812,9.624936264839564
134,500,1.25,0.5,0.07574799346711104,4.784556264092205e-05,4.336268704974261e-05,2.8948604829371503,5.178945474443602
135,500,1.5,0.5,0.07735749749954456,5.8391846959208236e-05,3.8568286068740854e-05,3.0851073716339026,5.240764949942093
136,500,0.5,0.75,0.06764870555003558,4.4446927306465536e-05,2.4264950501716014e-05,4.52340223446729,1.8516546443392983
137,500,0.75,0.75,0.06665739384776327,4.294628409172396e-05,2.8830175550615474e-05,1.9117240147334817,9.085604124287801
138,500,0.9,0.75,0.06688572529549522,4.4018826609453674e-05,2.8135958292731207e-05,6.36012567180625,3.538186006033081
139,500,0.95,0.75,0.0669420615828823,4.889118018454482e-05,3.202179565997545e-05,1.3985351587931467,6.755075803480047
140,500,1.05,0.75,0.06700029406112852,4.8860236893998534e-05,3.0783351099578474e-05,3.2886905959139976,0.1991696749475893
141,500,1.1,0.75,0.06698692843603915,4.74568929314352e-05,3.158350764171786e-05,7.6782010906085185,4.263011343778871
142,500,1.25,0.75,0.06821384405168864,5.1617996448947406e-05,3.665493230759779e-05,1.9305428282108725,8.852928955551766
143,500,1.5,0.75,0.06804603256081394,4.5847877051529096e-05,2.6532503033348685e-05,3.40888603786174,4.117830429757933
144,500,0.5,0.9,0.06426480692987808,4.178133164047757e-05,2.259772779827942e-05,6.756718341621895,9.95572502402803
145,500,0.75,0.9,0.0668847821778989,4.166789714799595e-05,3.894275320942756e-05,6.736449464939111,5.390837509268429
146,500,0.9,0.9,0.06695174404841436,6.189606728722866e-05,2.4508030129364098e-05,8.605915339570908,1.9576504082171755
147,500,0.95,0.9,0.06488375465920154,4.996170213275032e-05,3.284649994328187e-05,4.068856262329015,4.827736084298138
148,500,1.05,0.9,0.06449519468348466,4.527963074681038e-05,2.3495346733574752e-05,8.607414317798016,1.213800763678441
149,500,1.1,0.9,0.0650366873181985,4.264596522414578e-05,2.241193579698195e-05,5.97162363797866,0.23689002248191837
150,500,1.25,0.9,0.06483569987474991,3.98823050115903e-05,2.526387135889429e-05,2.0656725305432335,2.5194717517953413
151,500,1.5,0.9,0.06444533434332486,4.6719625572812726e-05,2.8442635567865667e-05,7.090902862414155,8.66656386705378
152,500,0.5,0.95,0.06311069139246606,4.6975151296792494e-05,2.973835156716604e-05,0.6518532931192906,1.3826568184186183
153,500,0.75,0.95,0.06335770515076364,4.089308578998427e-05,2.4082907364569857e-05,4.298269921035635,7.462222970457681
154,500,0.9,0.95,0.06393344674824675,4.855372468385796e-05,3.1733284120090975e-05,1.3103894218105452,7.026600938464571
155,500,0.95,0.95,0.0648811453841115,3.890150746964397e-05,3.1875771640466234e-05,4.828029792715307,3.9625086561022185
156,500,1.05,0.95,0.06359399151822204,4.9851514966202826e-05,2.4382826803633355e-05,3.5700698347756843,5.866011866348144
157,500,1.1,0.95,0.0649397485729241,5.418416182854855e-05,3.2484983190100545e-05,2.0521175016226008,1.7850874211764645
158,500,1.25,0.95,0.0636438598606386,4.48009788976137e-05,2.3672365577384692e-05,2.9110152765770416,2.0845925212142005
159,500,1.5,0.95,0.06544968679251675,5.018611028642455e-05,2.0731617332313854e-05,5.090155063432894,0.2377475015832815
160,500,0.5,1.05,0.06189701864594722,4.648125716864626e-05,2.8606095748137988e-05,4.7129492634460055,8.258392115041648
161,500,0.75,1.05,0.06344022042727465,5.07055763744195e-05,1.911156491899986e-05,2.726137993958104,2.6474658845584154
162,500,0.9,1.05,0.06250911139287675,4.748559753840041e-05,2.04839905550306e-05,4.061291959923415,5.9390341702197755
163,500,0.95,1.05,0.06271707864956229,4.560818177728078e-05,1.992691006712357e-05,2.4241577189897248,9.96222867417256
164,500,1.05,1.05,0.06232142736145859,4.031826221767826e-05,2.396074066875024e-05,4.560782576880468,5.47271466633547
165,500,1.1,1.05,0.0628908808087664,5.036922688974848e-05,2.070398910118722e-05,5.5858662454488,3.657126263057243
166,500,1.25,1.05,0.06210200047949746,4.548292835403615e-05,2.630613918353159e-05,5.506360314879234,5.4128504371370525
167,500,1.5,1.05,0.062218733526459485,4.6798436636640305e-05,2.4440446455540038e-05,3.686728573363183,4.939437533615603
168,500,0.5,1.1,0.061145416214292383,4.612519781505169e-05,2.6955540634656514e-05,3.2544902420675794,6.391871722147009
169,500,0.75,1.1,0.06164350072506945,4.252849937053954e-05,2.7694439794385676e-05,3.9953066621953357,4.739160820485468
170,500,0.9,1.1,0.06232021063328967,4.530493929833432e-05,3.068403405597532e-05,4.154539927327168,2.3919552324390727
171,500,0.95,1.1,0.061637898149070905,4.242652084794632e-05,2.6788313511742187e-05,3.386413102965796,4.245492531452192
172,500,1.05,1.1,0.06279061092217654,4.9429035826661323e-05,1.8727199596021675e-05,8.721401372736139,1.4499928375143156
173,500,1.1,1.1,0.06170342358193803,4.072821568621455e-05,2.299946091561612e-05,3.245880821241647,0.9456374459703372
174,500,1.25,1.1,0.06430708798148267,6.270176826360014e-05,2.347986365447563e-05,2.710909451575783,3.58742724838007
175,500,1.5,1.1,0.061764182129059694,4.317601919897992e-05,2.2604338370207598e-05,5.066493101663316,2.7516826360621334
176,500,0.5,1.25,0.059371726967628435,4.6219332932052166e-05,2.092936276228114e-05,6.349355957055204,3.4034569721527506
177,500,0.75,1.25,0.059599464017807365,4.373706900950043e-05,2.2846076747634138e-05,6.059863780824598,5.002679039259395
178,500,0.9,1.25,0.06027044044400935,3.957241076046886e-05,2.2527123328237386e-05,5.445964657027271,4.23173960906204
179,500,0.95,1.25,0.059701657922279404,4.637981343768951e-05,2.0784297101146707e-05,3.2864063195479227,0.06239575626111282
180,500,1.05,1.25,0.06035186330890112,5.2833684020710435e-05,2.1391820311969914e-05,0.40765005239387464,8.150424634400885
181,500,1.1,1.25,0.06090183524793393,5.4550304230307895e-05,1.9838583612652754e-05,8.79192083416991,2.8234470400391922
182,500,1.25,1.25,0.060349599200799686,4.766332444915184e-05,2.6126566093295328e-05,9.264428291319405,3.8682342696600776
183,500,1.5,1.25,0.06039105384345492,5.088322271024885e-05,2.397556772597821e-05,1.7648739884283264,2.122580298075639
184,500,0.5,1.5,0.05750659042446231,4.78103393440376e-05,2.014343450196707e-05,5.358087465932265,8.66678464815825
185,500,0.75,1.5,0.05770196273063245,4.29091238103297e-05,1.9862594319530964e-05,7.136401766585651,8.98802722480725
186,500,0.9,1.5,0.05793169859966124,4.2080043013106535e-05,1.810432941846654e-05,4.188532989341911,6.390657097866253
187,500,0.95,1.5,0.05827727938378395,5.1346465251862e-05,2.233699865852103e-05,5.353901583371561,6.551980375558637
188,500,1.05,1.5,0.05811621593231196,5.14379717765911e-05,1.9672509212936175e-05,2.697623097595781,9.619556709782485
189,500,1.1,1.5,0.057815426342603456,4.688208234173051e-05,1.8581426362044358e-05,6.192831809645546,0.004376919284952097
190,500,1.25,1.5,0.05821326943872662,4.468947591995175e-05,1.688023686133845e-05,6.430465155415799,5.929727301331652
191,500,1.5,1.5,0.05840910492913613,5.0996736187297454e-05,2.190368604903013e-05,8.27273724257966,0.9896100679146135
