,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
0,500,1.0,0.5,0.08107176950702158,0.0007585287368500515,3.7456045943263213e-05,8.680536795176305,0.5567545781714933
1,500,1.0,0.75,0.0736196759385507,0.0008839497310191766,2.4561958095636394e-05,8.172281757070657,9.08715011048305
2,500,1.0,0.9,0.07127072344011426,0.00028116649080972734,2.3434919863999854e-05,9.582873800375047,8.283831482061697
3,500,1.0,0.95,0.07059135628068672,0.0008120388381608303,2.3178033948070047e-05,4.825395781994289,3.4802337034880906
4,500,0.5,1.0,0.06998110494413248,0.000589168424113447,1.97132377453242e-05,3.754056402180964,4.311219546895346
5,500,0.75,1.0,0.07002289299828135,0.0006195732222148293,2.121210069306634e-05,3.9976302973732154,2.340006475878903
6,500,0.9,1.0,0.0700651141717043,0.0003978049173404009,2.0550334587597047e-05,7.542926916736748,4.205576663447999
7,500,0.95,1.0,0.06999463840997361,0.0005164121816134468,2.0490043154164082e-05,6.345615423767317,5.092784080532402
8,500,1.0,1.0,0.07006655820321639,0.0002607638869655294,2.0869863006263013e-05,9.535470288139273,6.165713494336428
9,500,1.05,1.0,0.07013760264912405,0.0007040143098827504,1.9173223367473976e-05,8.005114869400279,8.068463548094556
10,500,1.1,1.0,0.07010148404483904,0.0007426898559158301,2.4036209833254903e-05,4.32536154415842,7.616194267651141
11,500,1.25,1.0,0.07032768607318644,0.000554805825933682,2.4856095118833e-05,4.971161060352476,1.5252073177614711
12,500,1.5,1.0,0.07104943736647415,0.0002850131518262544,2.7771680813109924e-05,7.553203643656642,7.644820727714614
13,500,1.0,1.05,0.06929003523657715,0.0007848545921430442,2.0993332260324906e-05,4.571207272906694,4.814001024963207
14,500,1.0,1.1,0.06890358338099156,0.0006350183864836231,2.0203555355442337e-05,4.931630963332478,1.739662105628944
15,500,1.0,1.25,0.06765873102918084,0.0008022550755525537,1.895603500635535e-05,3.8185883286153697,8.665656278807427
16,500,1.0,1.5,0.06633218994318273,0.0008298510432972806,1.6533734268839374e-05,3.088552007986376,4.703719157951799
17,500,1.0,0.5,0.08066913694729937,0.0007363999392982069,3.6042796036685684e-05,8.620121808782855,1.7713022597832166
18,500,1.0,0.75,0.07346234677921945,0.0009706014163846049,2.3884428814977688e-05,8.104688489140523,6.171326505179808
19,500,1.0,0.9,0.07107386758560481,0.0006601170694116448,2.3207131692349323e-05,5.853313249921876,4.312560973911052
20,500,1.0,0.95,0.07045888751437955,0.0008143115197448499,2.0527097595993067e-05,6.512399866091254,4.36906437494288
21,500,0.5,1.0,0.07074236659411098,0.0008346232422584894,1.7894366466763628e-05,3.5534244581631675,3.528310967813333
22,500,0.75,1.0,0.0703894914055495,0.0003439868673402446,2.085563289268283e-05,5.522646839255664,2.2151025200194083
23,500,0.9,1.0,0.06992563032807843,0.0005900194985417646,2.1488488028389654e-05,4.9615451374862545,0.23712707581144343
24,500,0.95,1.0,0.07031272877840625,0.0007155227751756587,1.8266009402133736e-05,7.532343202855686,2.02003680110871
25,500,1.0,1.0,0.0700340371750543,0.0003476684623398886,2.177630554140073e-05,7.3434659598402225,5.866429222634732
26,500,1.05,1.0,0.06980102150970419,0.0007797585697945657,2.10855646651938e-05,5.453887676832953,4.288164691604877
27,500,1.1,1.0,0.06981875831239218,0.0008418408401044964,2.145875099895712e-05,5.377024591737296,1.634866962328353
28,500,1.25,1.0,0.07025309193399758,0.0004201806411512848,2.358348641980839e-05,7.1646960735935865,2.7192192799462367
29,500,1.5,1.0,0.06997124576804223,0.0007647396505832904,2.217046103126401e-05,6.266221879568437,6.948454486139
30,500,1.0,1.05,0.06964367690598751,0.0004946737185342076,1.9646211943963784e-05,6.418419415848225,4.470276734013179
31,500,1.0,1.1,0.06933155763399344,0.0006101921810064011,1.7796937948901697e-05,6.57447232959872,8.461372857999365
32,500,1.0,1.25,0.06785755644953677,0.0009972286044991857,1.7739607731364796e-05,4.324399753904282,2.775504169062659
33,500,1.0,1.5,0.06663404619276146,0.0002221277969634474,1.782969957506666e-05,6.5916538540803415,7.154094643271618
34,500,1.0,0.5,0.08094559986121733,0.0004979152036257396,3.711375160000163e-05,9.595696918278932,2.759083878325462
35,500,1.0,0.75,0.07362028559033697,0.0004925586774549767,2.5147538934484027e-05,8.750257054305937,9.031369119730499
36,500,1.0,0.9,0.07149377193621909,0.00017768350253968116,2.7104494692538747e-05,8.8424545704017,1.3512602749480194
37,500,1.0,0.95,0.07052615340795923,0.0005097150148599199,2.2505396636282773e-05,6.246717056948866,3.819909631903863
38,500,0.5,1.0,0.07000858073462435,0.00027308259465547207,2.2019414109980584e-05,4.137376436581645,5.358893957736841
39,500,0.75,1.0,0.06953134087822606,0.00011526364905553264,2.4198260411620454e-05,9.649976891759016,8.654112888570534
40,500,0.9,1.0,0.0699703035400317,0.0006239055345451281,1.9780874102897506e-05,6.070274468200733,8.62554296452015
41,500,0.95,1.0,0.07000156377921067,0.0006751750188216761,1.935831349486257e-05,6.873251461737219,7.3520465851241905
42,500,1.0,1.0,0.07007169453094247,0.0006676472285577783,1.9796554681814296e-05,6.179327737083408,3.715967442610947
43,500,1.05,1.0,0.07005497093294676,0.0006173303311850846,2.2600122205151967e-05,4.791195627250416,4.6886438757281255
44,500,1.1,1.0,0.07001553782517578,0.0005111452790773457,2.021027303583627e-05,8.097329662431154,6.927678359428164
45,500,1.25,1.0,0.07015852618970198,0.0002893588867312674,2.230290037102813e-05,9.240464451556258,0.6161774897541726
46,500,1.5,1.0,0.07020714993164244,0.000763118187904023,2.5304471937360143e-05,4.879237367651925,6.62059571880473
47,500,1.0,1.05,0.06957179200705045,0.0005963396618723523,1.8538162428845637e-05,7.42747183853674,5.839061111073012
48,500,1.0,1.1,0.06916573223070108,0.0006054175902082206,1.78188157002611e-05,7.527934854681166,6.9860850567203165
49,500,1.0,1.25,0.06783660152015135,0.0007178666921184218,2.027434942000434e-05,3.352941173656519,9.060959427837904
50,500,1.0,1.5,0.06701865234708052,0.0004916123397223284,1.9644476330637707e-05,3.397867621036785,1.242068919253849
