,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
33,500,1.0,1.5,0.05596939367881405,4.815399117132089e-05,2.542624917086389e-05,9.283083655169678,9.906362339778324
34,500,1.0,0.5,0.07500814020965278,5.147858807295809e-05,4.785425197614029e-05,8.911208576163963,9.820562606232167
35,500,1.0,0.75,0.06618478311320034,4.029058225134387e-05,4.763479934760132e-05,2.2413625085392614,8.932693755633078
36,500,1.0,0.9,0.06383210434348521,4.4186718375937296e-05,6.005584568467732e-05,8.459289167742519,7.584420952336375
37,500,1.0,0.95,0.06336005583776232,5.775429820651814e-05,3.383194021558438e-05,5.136855987937702,9.99872610181167
38,500,0.5,1.0,0.05798814238644996,4.3944482264744596e-05,5.994572080613578e-05,7.895026998531509,9.784189656306287
39,500,0.75,1.0,0.06003856885785841,4.5041768342897645e-05,3.648118693308415e-05,7.195124415669082,9.02873071845226
40,500,0.9,1.0,0.061357437319083524,4.2233178337448806e-05,7.183575532173896e-05,9.980765886413556,9.366714081312308
41,500,0.95,1.0,0.06092678718798959,4.517277863598927e-05,3.54084348129716e-05,1.4788521535308579,8.657920305633061
42,500,1.0,1.0,0.0613796182264055,4.5908223390323765e-05,4.724916381904328e-05,3.2185840496034603,9.091528698130212
43,500,1.05,1.0,0.06238486644336631,5.267633260933028e-05,4.497285730599553e-05,3.206405973181573,8.18122840569044
44,500,1.1,1.0,0.06310969569911322,5.175658500168694e-05,3.345602937130564e-05,5.933509828892352,4.62616325595873
45,500,1.25,1.0,0.06242825262078997,4.8361012841556194e-05,4.1336311545104356e-05,9.607417788484051,8.110490305316672
46,500,1.5,1.0,0.06356311637155819,3.9915050416080314e-05,2.6606975730666622e-05,3.7407560134494053,8.157803714214968
47,500,1.0,1.05,0.06116818380711497,5.1748389241426674e-05,2.9069185004874717e-05,0.7993610441441198,8.793247171540987
48,500,1.0,1.1,0.05999900120690982,4.581765856772954e-05,4.153113615806158e-05,3.9681296152341887,8.430055902673379
49,500,1.0,1.25,0.05849328680414656,4.226034341319639e-05,3.046234592398351e-05,5.708566974851922,7.653379495447678
50,500,1.0,1.5,0.05653250636396982,4.426664662435699e-05,4.5683402262627874e-05,4.923482120550292,9.271530267857695
