,num_iters,loss,k1,k2,theta1,theta2
87,500,0.06500383952678786,0.0003675711650553364,4.0805910980851165e-05,4.838325117664455,9.027002309273563
88,500,0.06463726355774924,0.00013729889311016964,4.505413041698424e-05,9.087049068748078,9.756924188299987
89,500,0.06381481816609431,0.0009373269470329252,6.515064896815584e-05,2.260072324340679,9.995679782742648
90,500,0.0646717132142043,0.00017939659162685473,6.627083961693869e-05,5.825925259644089,9.997809731900945
91,500,0.06476676730767925,0.0001191210260447351,6.98654324486483e-05,7.090041806170618,9.792272823912956
92,500,0.06468213437793283,0.00013493277908020073,4.361065567950134e-05,9.447137708749533,9.730787515095173
93,500,0.06453556462748972,0.0006641112434736351,8.255882307834802e-05,2.1884199501582953,9.698588028163897
94,500,0.06400241958192128,0.0006171933369653089,4.7605639135685134e-05,3.172188076742878,9.72802113026125
95,500,0.06449270903245424,0.00017896582252970963,6.0571970592104314e-05,5.9550474964856335,9.99708469346448
96,500,0.06400560715566543,0.0005684100172081364,4.9862587346583985e-05,3.2910403920981626,9.755710624050389
97,500,0.06415276885179486,0.0006258737718276564,6.407662046900281e-05,2.510416721217973,9.940645755296071
98,500,0.06484772499871985,0.0002764247759166531,4.25832250264164e-05,5.400616898149481,9.32591637271521
99,500,0.0645608828807931,0.00038378332688658714,5.260847918667602e-05,3.751348965871728,9.383383732615327
