,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2
0,500,0.5,0.5,0.07207479611654187,4.519935167839277e-05,6.650919040574176e-05,1.2970475566114752,9.060054853418837
1,500,0.75,0.5,0.07350033633894561,4.349162142302583e-05,5.599730139617619e-05,8.393588807396517,9.983282172938281
2,500,0.9,0.5,0.07428516090568224,4.955057760529015e-05,5.13755963476475e-05,3.4621950358948026,9.603062883491624
3,500,0.95,0.5,0.0756504414102633,5.431759002253248e-05,6.923517848104384e-05,6.35854744316043,9.207991277591466
4,500,1.05,0.5,0.07610440612600398,5.6045867881434114e-05,5.816826525380292e-05,5.781344149979474,9.468704306785776
5,500,1.1,0.5,0.07542469325925036,4.668065300136458e-05,4.769487273476567e-05,7.894895432446372,8.052683147106963
6,500,1.25,0.5,0.07680265960169333,4.592053055676835e-05,4.6397442125681995e-05,7.3336666942869835,2.7756557898927405
7,500,1.5,0.5,0.07667681322630589,4.4650051681902235e-05,4.657364703911648e-05,6.1516507928229665,9.308900935452307
8,500,0.5,0.75,0.06291492572692328,4.273869372616743e-05,5.605857637954782e-05,8.608478549805533,8.20390581478921
9,500,0.75,0.75,0.06412585713020488,4.554569781871509e-05,5.4491808857560057e-05,4.974865176090006,9.94474410607392
10,500,0.9,0.75,0.06745405270558671,4.223233337281252e-05,2.9693984619782336e-05,7.353807914475752,2.065248778605799
11,500,0.95,0.75,0.06568636793883317,5.034004537898249e-05,4.661488310527136e-05,2.6948255408826136,9.993020553162388
12,500,1.05,0.75,0.06702706496276863,5.2840494922928394e-05,6.231617512294271e-05,1.3957773659615729,9.967741437506481
13,500,1.1,0.75,0.06605662681654967,4.785173126598136e-05,4.023500770686452e-05,0.7066811973333857,9.995629871321015
14,500,1.25,0.75,0.06691398496036825,4.48788281022608e-05,3.49308212743123e-05,5.145536834506971,8.76411748530638
15,500,1.5,0.75,0.06755263240430846,4.8401426550367536e-05,3.396534029864198e-05,1.0004850082889116,9.77682313848291
