,k1,k2,n1,n2,theta1,theta2,loss
0,0.0009495108721147699,0.0009213047876205738,2.0335621707112073,2.0047020649024807,0.10008412207695074,0.09895752628633868,0.9463929582148374
1,0.0009182862006106988,0.0008518962952752391,2.0480911566825784,2.042780645622944,0.09509792602110424,0.09973338855527202,0.6643476381426925
2,0.0009082531243178165,0.0007954977076693702,2.099512690988591,2.040335111200114,0.08882825748819456,0.10090602454274158,0.42823424608420274
3,0.0008729686867980996,0.0007762498061043575,2.133491379959007,2.0322032167927535,0.08082910320920324,0.09813979818622352,0.2779175771616236
4,0.0008679792380937822,0.0007061726015249435,2.160920926127266,2.0212422452637857,0.0750428681403185,0.0952351187325362,0.1571728623229498
5,0.0008546266452798163,0.0006144209117534279,2.1887503975940428,2.025980639016445,0.07262177894504547,0.09568496918095025,0.08158581494965793
6,0.0008536965841439504,0.000549704881196421,2.2424099767734615,2.0204222082445007,0.06845565500362846,0.09227166445481685,0.04276017220128731
7,0.0008080249198482281,0.00048435961064641436,2.2187466130558007,2.061304249719683,0.06512038504145322,0.09400485811835714,0.032804375752303286
8,0.0008214158333340266,0.0004448354276866937,2.2273487966133345,1.9897919135212951,0.07017680117831959,0.0917381949498264,0.03274374129266473
