,theta,k1,k2,x0,x1,e1,e2,v2
512,2.5,0.00011119999999999999,0.00022229999999999998,1.6788551606746045,0.712283276909259,0.532815531283579,1.1517392732090612,0.9189801305214915
513,2.5,0.00011119999999999999,0.00033339999999999997,1.6015370159558562,0.4656379360712167,0.5567802491023037,1.7273498505577927,0.9222405256514298
514,2.5,0.00011119999999999999,0.00044449999999999996,1.5757362993322388,0.34566452402497283,0.5653004717177696,2.3029603941674166,0.9233452795415491
515,2.5,0.00011119999999999999,0.0005556,1.5640968236700858,0.2747994842088912,0.5692362028729023,2.8785709610165475,0.9238484701079633
516,2.5,0.00011119999999999999,0.0006666999999999999,1.5578749702058454,0.22803094968890025,0.5713641579043036,3.4541815285005613,0.9241195669621604
517,2.5,0.00011119999999999999,0.0007777999999999998,1.5541644659516742,0.19485970281425033,0.5726413082270433,4.029792195613714,0.9242823923397907
518,2.5,0.00011119999999999999,0.0008888999999999999,1.5517755550521635,0.17011048586906338,0.5734668001237375,4.605402651416627,0.9243879311758048
519,2.5,0.00011119999999999999,0.001,1.5501476484805008,0.1509379670191675,0.5740307831163155,5.181013284806024,0.9244603186606514
520,2.5,0.00022229999999999998,1e-07,2194.7556554072557,68.06544844166176,0.001553629689885479,0.000518101333999093,0.005420805286972733
521,2.5,0.00022229999999999998,0.00011119999999999999,1.0617062092656127,1.5846631675877887,0.8213556190867856,0.576128681392963,0.9457019730176079
522,2.5,0.00022229999999999998,0.00022229999999999998,0.8158963781027341,0.7442991554665269,1.0578309436315179,1.1517392525272068,0.9574251877052397
523,2.5,0.00022229999999999998,0.00033339999999999997,0.7763645937012059,0.48530145875178,1.1098388853830456,1.7273498693428786,0.9593834737107377
524,2.5,0.00022229999999999998,0.00044449999999999996,0.7632343960241758,0.3598977663774717,1.1283048172711072,2.3029604416539486,0.9600445923667614
525,2.5,0.00022229999999999998,0.0005556,0.7573228449068268,0.28596619106193133,1.13682768733345,2.878570977755344,0.96034612160256
526,2.5,0.00022229999999999998,0.0006666999999999999,0.7541662477527563,0.23722323330836098,1.1414333759422939,3.4541816006366335,0.9605090471070592
527,2.5,0.00022229999999999998,0.0007777999999999998,0.7522850625607634,0.20267302222486377,1.1441965318004297,4.029792067062106,0.9606072472068572
528,2.5,0.00022229999999999998,0.0008888999999999999,0.7510743321036438,0.17690562000018592,1.1459822198604286,4.605402774647697,0.9606711473458028
529,2.5,0.00022229999999999998,0.001,0.7502495711936136,0.1569502484848857,1.1472019464522578,5.181013330087756,0.9607151473627564
530,2.5,0.00033339999999999997,1e-07,2183.5311979053063,78.85649980362183,0.0017366903837015154,0.0005181013338971355,0.005517524254276382
531,2.5,0.00033339999999999997,0.00011119999999999999,0.7057928547969283,1.6175713114755055,1.2171664802098814,0.5761286825649761,0.9626065933915986
532,2.5,0.00033339999999999997,0.00022229999999999998,0.5390092987512636,0.7557240469552001,1.582510162170291,1.1517392505488182,0.9710889312467623
533,2.5,0.00033339999999999997,0.00033339999999999997,0.5124124059188854,0.49225784179522847,1.6627585009958465,1.727349867701236,0.9724902274278044
534,2.5,0.00033339999999999997,0.00044449999999999996,0.5035948494134032,0.364917686956213,1.6912337926970253,2.302960431736035,0.9729640149000588
535,2.5,0.00033339999999999997,0.0005556,0.49962805920602665,0.2898988266883858,1.7043718736951312,2.878570994838351,0.9731808267484287
536,2.5,0.00033339999999999997,0.0006666999999999999,0.49962805920602665,0.2898988266883858,1.7043718736951312,2.878570994838351,0.9731808267484287
537,2.5,0.00033339999999999997,0.0007777999999999998,0.4962493558383116,0.2054209814591781,1.7157278384513852,4.029792193750522,0.9733695874230247
538,2.5,0.00033339999999999997,0.0008888999999999999,0.4954376522254557,0.1792946521076838,1.7184790728650003,4.6054027628126954,0.9734160737787038
539,2.5,0.00033339999999999997,0.001,0.4948847627386449,0.1590635133434624,1.720358252680303,5.181013367560968,0.9734482173573503
540,2.5,0.00044449999999999996,1e-07,2174.6434914205997,87.47755804838283,0.0018817212026982254,0.0005181013338111653,0.005579406018470241
541,2.5,0.00044449999999999996,0.00011119999999999999,0.5287462947241774,1.6348409649635132,1.6125192466429938,0.5761286800580587,0.9714395960397821
542,2.5,0.00044449999999999996,0.00022229999999999998,0.40245391068018593,0.7615910764756858,2.1070965397215526,1.1517392513822398,0.9780944063525148
543,2.5,0.00044449999999999996,0.00033339999999999997,0.3824079318724866,0.4958171502042372,2.215640189502358,1.7273498406152816,0.9791897055252492
544,2.5,0.00044449999999999996,0.00044449999999999996,0.3757687641835711,0.3674829128096456,2.25414237839822,2.302960412628439,0.9795611231409117
545,2.5,0.00044449999999999996,0.0005556,0.37278322743493536,0.2919072311400743,2.2719032901824483,2.8785709663520005,0.9797317386059724
546,2.5,0.00044449999999999996,0.0006666999999999999,0.37119008602794074,0.24210923414643484,2.281497770360159,3.4541815715769824,0.9798246464028392
547,2.5,0.00044449999999999996,0.0007777999999999998,0.3702410112166362,0.2068235982113196,2.2872525921127838,4.029792086585782,0.9798810664707451
548,2.5,0.00044449999999999996,0.0008888999999999999,0.3696303972362355,0.18051389101024518,2.2909709060245556,4.605402683316347,0.9799181066117614
549,2.5,0.00044449999999999996,0.001,0.3692144995907187,0.16014190565178354,2.29351047380003,5.181013242933507,0.9799437940554309
550,2.5,0.0005556,1e-07,2167.163016661632,94.77365112956599,0.0020038186285600847,0.0005181013338021762,0.005623821011885013
551,2.5,0.0005556,0.00011119999999999999,0.42275232927496886,1.6454851070032799,2.007675170151785,0.5761286823266696,0.9768707695130882
552,2.5,0.0005556,0.00022229999999999998,0.3211084898335286,0.7651626716318538,2.631644269645439,1.151739261722695,0.9823553074719467
