,theta,k1,k2,x0,x1,e1,e2,v2
948,100.0,0.00044449999999999996,0.0008888999999999999,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
949,100.0,0.00044449999999999996,0.001,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
950,100.0,0.0005556,1e-07,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
951,100.0,0.0005556,0.00011119999999999999,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
952,100.0,0.0005556,0.00022229999999999998,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
953,100.0,0.0005556,0.00033339999999999997,0.2932100904342882,26.391305192107136,2.8785709849112884,0.11248324574788156,0.9788864626405257
954,100.0,0.0005556,0.00044449999999999996,0.29321008583085284,23.126260698953793,2.878571029634524,0.1169223565746912,0.9795166164713813
955,100.0,0.0005556,0.0005556,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
956,100.0,0.0005556,0.0006666999999999999,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
957,100.0,0.0005556,0.0007777999999999998,0.29321008583085284,23.126260698953793,2.878571029634524,0.1169223565746912,0.9795166164713813
958,100.0,0.0005556,0.0008888999999999999,0.29321008583085284,23.126260698953793,2.878571029634524,0.1169223565746912,0.9795166164713813
959,100.0,0.0005556,0.001,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
960,100.0,0.0006666999999999999,1e-07,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
961,100.0,0.0006666999999999999,0.00011119999999999999,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
962,100.0,0.0006666999999999999,0.00022229999999999998,0.3676750900705515,26.342044418855735,2.302960455307736,0.11209091909146227,0.9749712269216247
963,100.0,0.0006666999999999999,0.00033339999999999997,0.24382777028645386,26.424318322383023,3.454181581146346,0.11274647512218791,0.9815141813730176
964,100.0,0.0006666999999999999,0.00044449999999999996,0.24382777257374505,23.154447131327807,3.454181528739494,0.11719304981575972,0.9821452664987569
965,100.0,0.0006666999999999999,0.0005556,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
966,100.0,0.0006666999999999999,0.0006666999999999999,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
967,100.0,0.0006666999999999999,0.0007777999999999998,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
968,100.0,0.0006666999999999999,0.0008888999999999999,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
969,100.0,0.0006666999999999999,0.001,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
970,100.0,0.0007777999999999998,1e-07,0.29321008583085284,23.126260698953793,2.878571029634524,0.1169223565746912,0.9795166164713813
971,100.0,0.0007777999999999998,0.00011119999999999999,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
972,100.0,0.0007777999999999998,0.00022229999999999998,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
973,100.0,0.0007777999999999998,0.00033339999999999997,0.24382777450116316,20.944440314388615,3.4541815016536033,0.1209753594389918,0.9825717975336019
974,100.0,0.0007777999999999998,0.00044449999999999996,0.20868167335458918,23.174651856265168,4.029792189880335,0.1173872513247378,0.9840315528619868
975,100.0,0.0007777999999999998,0.0005556,0.20868167335458918,23.174651856265168,4.029792189880335,0.1173872513247378,0.9840315528619868
976,100.0,0.0007777999999999998,0.0006666999999999999,0.29321008583085284,23.126260698953793,2.878571029634524,0.1169223565746912,0.9795166164713813
977,100.0,0.0007777999999999998,0.0007777999999999998,0.20868167335458918,23.174651856265168,4.029792189880335,0.1173872513247378,0.9840315528619868
978,100.0,0.0007777999999999998,0.0008888999999999999,0.20868167335458918,23.174651856265168,4.029792189880335,0.1173872513247378,0.9840315528619868
979,100.0,0.0007777999999999998,0.001,0.20868167335458918,23.174651856265168,4.029792189880335,0.1173872513247378,0.9840315528619868
