,circuit,loss,k1,k2,theta1,theta2,Circuit
29,"((0, 0, 1), (0, 0, 1))",13618.292992645425,0.029614650282331057,1.7023432124932165,8.94613457845004,7.3461023812729245,No Control
30,"((0, 0, 1), (0, 0, 1))",44688708.854429536,1.747556372663965,1.517533708733405,7.185399473661801,7.192662388186653,No Control
31,"((0, 0, 1), (0, 0, 1))",351682105.9814261,4.902281381744324,1.782472100222102,8.245113374416277,7.3833658935863316,No Control
32,"((0, 0, 1), (0, 0, 1))",8408663.28724655,0.9734075069990271,0.026985034480200287,1.5158103643149827,5.55137339359036,No Control
33,"((0, 0, 1), (0, 0, 1))",52704893.59888781,1.8978262144919347,0.8660693752855569,4.099000047073514,7.714754271138812,No Control
34,"((0, 0, 1), (0, 0, 1))",9930675.108570598,0.8238604060663091,0.3100416027136397,6.901236133221618,5.897993212772377,No Control
35,"((0, 0, 1), (0, 0, 1))",2353721.178646012,0.40105928506655175,1.5098948233249778,9.427682444345582,9.0755377995959,No Control
36,"((0, 0, 1), (0, 0, 1))",116953464.26377997,2.827069183267965,0.9816811857406096,8.302904742394688,7.010427438024347,No Control
37,"((0, 0, 1), (0, 0, 1))",61825383.98227065,2.05548792361275,1.8192884858959082,5.516960318855139,4.065367456727517,No Control
38,"((0, 0, 1), (0, 0, 1))",32723267.766498007,1.4954084107114776,0.7195218075852766,0.007659789988665899,8.32718841457421,No Control
39,"((0, 0, 1), (0, 0, 1))",8092569.668595354,0.7436510993059864,2.6202756955864945,7.460558589415474,6.215118483473881,No Control
40,"((0, 0, 1), (0, 0, 1))",15796846.36729003,1.0390099131092836,2.0730781169454753,8.542206475867362,4.92418671035212,No Control
41,"((0, 0, 1), (0, 0, 1))",112392114.0716566,2.771362049433885,1.6038572345602442,1.9514409283603906,8.914849012548984,No Control
42,"((0, 0, 1), (0, 0, 1))",204219027.6592485,3.735625564172965,2.799227928673784,4.410701536750115,9.536089807124887,No Control
43,"((0, 0, 1), (0, 0, 1))",1593009.282164943,0.33000382643306037,0.22799466303226823,6.336480010804586,7.544185163337904,No Control
44,"((0, 0, 1), (0, 0, 1))",11395.287863811232,0.026443898795116202,2.4443218724782234,9.981859348207582,5.357556818697712,No Control
45,"((0, 0, 1), (0, 0, 1))",5457706.645349918,0.610735096415927,1.2461245675504014,7.875841727026548,0.23763829669710823,No Control
46,"((0, 0, 1), (0, 0, 1))",18129798.098748744,1.1130753346725357,3.223356104090975,9.58672531007351,3.3100733096957673,No Control
47,"((0, 0, 1), (0, 0, 1))",67254854.9852395,2.1438102251201467,2.350552744317577,6.5990330129827806,1.274378039340185,No Control
48,"((0, 0, 1), (0, 0, 1))",5480135.082760121,0.6119147273206788,3.812339630695545,5.591576256155949,2.2133614484485498,No Control
49,"((0, 0, 1), (0, 0, 1))",361675113.12740374,4.971448182968733,2.5153860930361183,8.638524481658447,4.245610929404826,No Control
50,"((0, 0, 1), (0, 0, 1))",328787318.05072033,4.739963319773487,4.952437093877533,9.992340597436819,5.251479687110843,No Control
51,"((0, 0, 1), (0, 0, 1))",186017333.48261335,3.565306708343195,1.9644666908756285,7.759840910135141,4.870496140659934,No Control
52,"((0, 0, 1), (0, 0, 1))",31436961.209207512,1.4657467404334097,0.5203004951134627,9.349487935859074,1.3743625622134408,No Control
53,"((0, 0, 1), (0, 0, 1))",2660129.0147204213,0.4263128287211761,2.878172502959917,4.558999916570524,3.589751856866461,No Control
54,"((0, 0, 1), (0, 0, 1))",2066.6323600457376,0.003975880646005431,3.688490004344537,5.610238493058041,0.5879011850939024,No Control
55,"((0, 0, 1), (0, 0, 1))",95127551.10517775,2.549646544114401,4.6084921942066295,3.7279042858975076,0.3690031030964782,No Control
56,"((0, 0, 1), (0, 0, 1))",830988.4135217767,0.23806342233356906,4.299177450616726,2.0193599073511956,0.9507472056731681,No Control
57,"((0, 0, 1), (0, 0, 1))",20497216.35843428,1.1835281626103449,3.2564435085661074,5.764146706371282,2.8221187394087686,No Control
58,"((0, 0, 1), (0, 0, 1))",308312692.02885205,4.590027957715497,3.985809205549369,1.0063498843155543,1.799008936736309,No Control
59,"((0, 0, 1), (0, 0, 1))",31348572.88915947,1.463623134602844,4.74966357399052,4.756631344956949,0.5751594040642347,No Control
60,"((0, 0, 1), (0, 0, 1))",44671872.59875935,1.747168036552471,4.162256217890589,5.125724179968765,2.0558469065529663,No Control
61,"((0, 0, 1), (0, 0, 1))",74386527.37195528,2.2546054628384273,3.1378956508617972,2.639827736285149,2.3556360453813117,No Control
62,"((0, 0, 1), (0, 0, 1))",10033884.717722103,0.8280290053504182,2.1567015413954995,3.558863272457015,6.686946850214049,No Control
63,"((0, 0, 1), (0, 0, 1))",170423758.24728814,3.412587181438033,4.423756520210062,6.1008209031051495,6.065632087644731,No Control
64,"((0, 0, 1), (0, 0, 1))",313797.1565524813,0.1460780750818575,3.7029324454708483,7.35399006270646,1.6346449688186138,No Control
65,"((0, 0, 1), (0, 0, 1))",1740.7119244103394,0.005381473336795578,2.6581015462746365,9.717233364688939,3.992577276889378,No Control
66,"((0, 0, 1), (0, 0, 1))",4400344.455494325,0.5483453377294455,2.7258877775490893,5.289548930313834,3.941792377769427,No Control
67,"((0, 0, 1), (0, 0, 1))",11025.137835970088,0.025092424998954917,3.736440267139227,6.755583585731905,4.592361336851129,No Control
68,"((0, 0, 1), (0, 0, 1))",2281066.600271464,0.39475342466926905,3.00017371724459,9.74712049128844,3.2063219703743213,No Control
69,"((0, 0, 1), (0, 0, 1))",7657468.530504851,0.7234184704347923,1.334197571907769,7.97990887377934,2.6463530457732958,No Control
70,"((0, 0, 1), (0, 0, 1))",322936.1451246226,0.14824414466748423,3.3364515642388604,9.222572243673644,0.7748497815504343,No Control
71,"((0, 0, 1), (0, 0, 1))",11947088.850287262,0.9035322099977778,3.6257428869280854,8.695853377857617,8.15958100649554,No Control
72,"((0, 0, 1), (0, 0, 1))",26610318.844360355,1.3484757410197443,4.1176860699655995,6.520402071550665,3.605128508204967,No Control
73,"((0, 0, 1), (0, 0, 1))",53638797.9315667,1.9145779134785124,2.5941142718482233,7.425094998843022,0.07221955539687253,No Control
74,"((0, 0, 1), (0, 0, 1))",1182563.7541829108,0.2842299020987415,1.9590501077433933,7.074079062742134,5.655239028159892,No Control
