,circuit,loss,k1,k2,theta1,theta2,Circuit
70,"((0, 0, 1), (1, 0, 0))",10363122.912618171,0.8415790023748622,1.2868522872103982,9.803393494746052,4.286866709567813,Downstream Activation
71,"((0, 0, 1), (1, 0, 0))",19291.929687778775,0.03626792064372845,1.5487441830646795,6.561606065245719,1.595381856026441,Downstream Activation
72,"((0, 0, 1), (1, 0, 0))",2104476.2867843644,0.3792833309359988,2.0295158745459254,8.028941347935186,7.7388200448686995,Downstream Activation
73,"((0, 0, 1), (1, 0, 0))",28552303.092444144,1.3968303883545667,2.3005297843223715,7.351833759914501,0.11228674616404044,Downstream Activation
74,"((0, 0, 1), (1, 0, 0))",19009806.9511175,1.139832656943886,0.20954031809799922,3.9703508631443167,3.637649003707422,Downstream Activation
75,"((0, 0, 1), (1, 0, 0))",6503240.237809438,0.6666905405843021,1.6887098634940698,9.278999225016179,4.793226794148819,Downstream Activation
76,"((0, 0, 1), (1, 0, 0))",1140332.8425938548,0.2791838109872593,2.633275454285771,2.4284487135720227,2.7885102393824983,Downstream Activation
77,"((0, 0, 1), (1, 0, 0))",11987053.416192988,0.9050925324612792,0.7545628181348356,5.756392949825413,2.334345457736535,Downstream Activation
78,"((0, 0, 1), (1, 0, 0))",51840112.4574007,1.8821921029690827,0.5464934700529256,7.070073946890944,7.151777242557896,Downstream Activation
79,"((0, 0, 1), (1, 0, 0))",3326.752771888894,0.015065328478420452,3.534313714294157,4.864056474177841,5.835443030555139,Downstream Activation
80,"((0, 0, 1), (1, 0, 0))",3313611.916354958,0.47590984967547334,1.4364849388673124,8.509390626955572,5.163529183743153,Downstream Activation
81,"((0, 0, 1), (1, 0, 0))",258615410.19160414,4.203868970701065,1.0722387510785159,0.500991345017798,6.538687748620385,Downstream Activation
82,"((0, 0, 1), (1, 0, 0))",163542757.9354878,3.3430146165381895,2.968145311687746,9.140493020679216,6.877186607470689,Downstream Activation
83,"((0, 0, 1), (1, 0, 0))",38040841.69358388,1.6123162046130377,1.8665909573129813,4.462683944536588,3.7962899527271885,Downstream Activation
84,"((0, 0, 1), (1, 0, 0))",8054944.176038877,0.7419618091306354,1.602401625803112,0.2913530464145859,3.385354942191749,Downstream Activation
85,"((0, 0, 1), (1, 0, 0))",66416394.024805985,2.1303954539127883,1.190836470208063,1.7365602332524506,1.5625878605211225,Downstream Activation
86,"((0, 0, 1), (1, 0, 0))",26923989.15770548,1.3564423922197146,2.04458638763514,9.99783456270723,0.8034225400132069,Downstream Activation
87,"((0, 0, 1), (1, 0, 0))",312713992.2445569,4.622662706907949,2.847380853724451,3.506518914837752,9.51860341491296,Downstream Activation
88,"((0, 0, 1), (1, 0, 0))",220956.9209047607,0.12287919900310695,3.1141695543318813,6.43137226256899,2.213392349486318,Downstream Activation
89,"((0, 0, 1), (1, 0, 0))",4664048.385086986,0.5645997555363776,2.209434554170841,7.555123265084121,5.476720543408581,Downstream Activation
90,"((0, 0, 1), (1, 0, 0))",17565202.60427805,1.0956582834998216,0.38719233404603814,1.2453154323148476,4.274999282688559,Downstream Activation
91,"((0, 0, 1), (1, 0, 0))",13307976.425618961,0.9536529112668958,2.630939464932614,0.9213088362566633,2.8043319738983072,Downstream Activation
92,"((0, 0, 1), (1, 0, 0))",1230279.7357895428,0.2900035041227417,3.890912780697357,5.250104471067422,7.438920632915414,Downstream Activation
93,"((0, 0, 1), (1, 0, 0))",22887418.724979162,1.2506784085430525,1.3248206047317705,8.064488720372367,9.103885861250369,Downstream Activation
94,"((0, 0, 1), (1, 0, 0))",48992450.82014129,1.8297994230511343,0.20830279232655813,9.539251573945585,6.066696319490825,Downstream Activation
95,"((0, 0, 1), (1, 0, 0))",110233.52360662202,0.08683938479450312,2.3802510942885466,6.8109763062846085,7.989892186714709,Downstream Activation
96,"((0, 0, 1), (1, 0, 0))",11193972.05754417,0.8746457599703429,1.7281269639199435,5.578561644732643,0.35939518546492,Downstream Activation
97,"((0, 0, 1), (1, 0, 0))",78412041.73427373,2.3148624986404642,0.5989154910151849,6.183229029587465,4.593267136858184,Downstream Activation
98,"((0, 0, 1), (1, 0, 0))",135207865.6666372,3.0396559717942173,0.8171600581376455,2.025806725166512,6.362252124769389,Downstream Activation
99,"((0, 0, 1), (1, 0, 0))",516897.69800412643,0.188020225551686,0.08394713013969834,2.9892182700596774,5.072981426878654,Downstream Activation
100,"((0, 0, 1), (1, 0, 0))",2222581.966894747,0.3897806907867006,0.9913646111961423,1.5374384799999707,4.854755041386542,Downstream Activation
101,"((0, 0, 1), (1, 0, 0))",111313956.01872388,2.758061978301065,1.4958270183287277,7.120950942844727,1.385954605827958,Downstream Activation
102,"((0, 0, 1), (1, 0, 0))",194467293.2892463,3.645383358434192,2.5475458125520243,5.9326547611283305,8.480428100504263,Downstream Activation
103,"((0, 0, 1), (1, 0, 0))",6068689.1901790425,0.6439957897281182,2.7161587380559173,2.4791615062332175,1.002447566034779,Downstream Activation
