,k1,k2,theta1,theta2,loss
0,0.0008353548946255378,4.323218277080777e-05,9.872342702043492,2.7925548521973096,0.2695446682225385
1,0.00042141910581814133,0.00037281350096777263,0.8968168200963178,7.766835654771024,0.08166609665580687
2,0.0008310760141216315,0.00038021110408585873,2.521939337802314,8.916063472313281,0.16555288586896336
3,0.00037921491176720303,0.00043437978044744575,5.539273843278842,9.506193785435068,0.16984182749210466
4,0.00016618639432235607,3.378569697016712e-05,2.026214089996171,5.1027941281079,0.13350106022734534
5,1e-07,0.0004648600960279372,0.001,7.070164771185379,0.5000038136785111
6,0.00023092164046129598,0.00033310285260961875,5.519344793239147,9.449825176102696,0.1105085992283752
7,1e-07,7.699257363000969e-05,5.468909936835852,9.307171790951513,0.4954144909825506
8,0.0003918458222006892,0.0003214175233001497,0.8508748921678189,7.771838079113539,0.08899711358787953
9,0.0006692459636748309,0.0008795218840136938,0.8875852270256095,7.833363079510358,0.09214652340427214
10,1e-07,1e-07,0.9908274139337354,7.812233096814678,0.4998649321067751
11,1e-07,0.00026830341609406796,5.466759506231592,9.478556479702856,0.49547932248577625
12,0.0003787781337724132,0.0003933993706225842,5.548832478769129,9.454719300307218,0.1655620350373888
13,0.0005454467101521071,0.0006055721390502313,0.8776001126481358,7.794686644871328,0.08052744152127683
14,0.001,0.001,0.873210309743715,7.7398575783077295,0.1139557053091546
15,1e-07,1e-07,0.8427477581505147,7.832776744896101,0.49989327466800204
16,0.001,0.001,0.874349648958728,7.769863972084382,0.11372236797508437
17,0.0004922415663642014,0.0006947363275370697,0.9011289358735054,7.808398686748247,0.08219056273127397
18,1e-07,1e-07,0.8314048662210118,7.744435245880547,0.4998935338547984
19,0.001,0.001,5.570314899012395,9.490392618774136,0.4656795708989124
20,1e-07,1e-07,5.525628842375996,9.47006385894814,0.499232592898816
21,0.0004839200923090398,0.0005243045515715975,0.8894202669494441,7.784582834603934,0.07930408546051596
22,0.00019703930955410613,0.00023139410009047554,2.0079655081394887,5.098548140545131,0.07979550249547139
23,0.00043602883922571353,0.0005829955251258573,5.524035772863113,9.436720739454477,0.20504646871899584
24,0.0002141188890790005,0.00019192461375964128,0.8864335804153789,7.753474652748336,0.1393017733593153
25,0.0004408108944913729,4.4063197281450624e-05,2.3425184017669682,8.798037639340775,0.08046290449908777
26,0.0005039345850781465,6.198719710355006e-05,2.3531414392644234,8.807331341865838,0.06719008107396646
27,1e-07,1e-07,0.8601061621544481,7.783891557548461,0.49988901559882665
28,0.0007562923475122916,0.00035384955713837324,2.5203935248159595,8.930410563167902,0.14834011885482198
29,0.0005918203138120894,0.0006844150888015138,0.8870582789083961,7.79606133580655,0.08340092055511833
30,0.0007155690705042736,0.00027589725477554397,2.5063194727513625,8.923808260349443,0.12470168002038852
31,0.00026352938589058243,0.0003979895512217173,0.9012536833926031,7.795482948831737,0.09620643036878403
32,0.00013167676933107094,3.2167907023276663e-07,2.0157917624423374,5.090910135470381,0.4861795004197346
33,0.0003487752609018557,0.0005648312002310079,0.9427763435671327,7.706985602453198,0.08180548590000268
34,0.0007050095197484396,0.0007967966389597873,0.8966687264647307,7.789623652910103,0.09134933380272559
35,0.0007684951996513427,0.0008611493990126486,0.8972617572879512,7.789630213432526,0.09683870724296584
36,0.00047680846783487566,5.427850503514471e-05,2.348576515623291,8.803337634673394,0.07086458004868951
37,0.001,0.001,2.5037425876485133,8.939315326484373,0.29447165467201314
38,0.001,0.0009913781014507415,0.8538018671160966,7.763029812313152,0.111035151023232
39,0.00024381886095542932,0.00038357171089711134,2.0045341428626595,5.105185143692796,0.09737992149907934
40,0.00038067844330716335,0.0005555579393390311,0.8901084487224163,7.818227315083803,0.08196996650490386
41,1e-07,1e-07,0.8805360425851325,7.807427613278403,0.4998857093999306
42,0.0006863398664141206,0.0008540229975427165,1.9853514528699905,5.224843263699453,0.24130059507271898
43,2.789331753158999e-06,0.0008667807565492119,0.9483004714162925,7.609310455786028,0.4372040143873893
44,0.000683593658886618,0.000676025566878067,0.8869445416381659,7.769438957179515,0.08560262634904156
45,0.0006454062812552095,0.00021752889328894627,2.6414398470952443,8.85912824398819,0.10907008439810494
46,0.00012819645157195983,7.353457787880285e-05,2.345115434506448,8.810870346186707,0.11437506234476172
47,1e-07,1e-07,2.5356475033489603,8.927790735932264,0.49962523014620563
48,1e-07,1e-07,2.5093631961051286,8.91309675819559,0.49962892117831603
49,0.00021551427863521707,0.00032009662942177844,2.0019067475504526,5.0986318022523545,0.08822377648681018
50,0.0002276251998216858,0.0002785272721111537,2.01431866776977,5.107518383593395,0.0861652145031209
51,1e-07,0.001,0.8909794029182336,7.762515906603822,0.4965658718666845
52,0.001,1e-07,1.9983743812255066,5.103428704666166,0.49529160159129143
53,9.446841709542968e-05,0.00048453666908884567,7.070062418686616,6.703056435237544,0.09018508330112088
54,0.0002958061699617117,0.0004159573009669542,5.519896326601569,9.445215372817401,0.1394487730299011
55,0.000570732923187796,0.0006423506970523115,0.8894590236613288,7.790378321392267,0.08189536923116905
56,0.0007358622882054275,0.0008873501070468056,6.985879862349172,6.672867621323403,0.40445023530419566
57,0.0005993186134717583,0.00038568411116371605,0.9700371523526392,7.67001580431835,0.07634299683775364
58,0.0003972605888694212,0.0005171583556581933,0.9429175814446485,7.70249067262778,0.08012665016744341
59,0.0004751375168775535,0.0006448400951733924,0.8995994684761932,7.802492810051759,0.0810811648262705
60,0.00035925840578718174,0.00010251951506162952,2.695677676280151,8.854081125323082,0.06655754130475817
61,0.000600715400406756,0.0006307277237457455,0.9747294786059757,7.6714435691514264,0.08528655441251468
62,0.0002446259934383001,0.0002848348123879442,2.033900518693921,5.156393841532099,0.08860487885706755
63,0.00040598708009711775,0.0006207459960105297,2.2116506930235884,9.685438913333664,0.10582007180769107
64,1e-07,1e-07,2.3492919954237155,8.807625366358428,0.49965104613296435
65,0.0006289306040385002,0.00022147688933676538,3.5911882294896436,2.8347596422861314,0.27114607449968386
66,0.0008960490828115505,0.00021943152632794354,8.527675561743937,3.123613365684117,0.4582365617021615
67,0.0004731074891000592,0.0007398759984296969,7.077592653348691,4.5525387037638145,0.296565714697854
68,0.0005999719028840982,0.0005002985540407566,0.9722318959747922,7.6706836136793655,0.08015335184940187
69,0.0003333012357089334,0.0005385434005145907,6.814727252259297,1.335560531219905,0.27597780011363926
70,0.0006478075509221317,7.389905078035231e-05,2.3479889895832105,8.801561401642804,0.06532712500894297
71,0.0003866602403289311,0.0007959165285690809,5.712306756196074,9.001578691344069,0.20603580989834447
72,0.00017872155516597194,0.0008723485220917016,7.9829394477448234,6.167089948519889,0.14490499920046518
73,0.0008896751523590702,0.0008251479291620354,0.9705333261412251,7.672589316578762,0.1089139141136715
74,0.0004241022726931396,8.260064602748218e-05,0.9190494961230505,7.680551839342723,0.1326728963258435
75,0.0006770591723385908,0.0008228763743303623,5.68582551766178,8.991561632369075,0.3276198582804231
76,0.000689235055349888,0.0009909416630376796,5.75030363168274,4.385366165611979,0.4061828879719359
77,0.0009397032983298923,0.00010393669681045403,2.3072344754092495,8.838209981208056,0.0801932623457059
78,0.00043420887385631896,0.00018007445822357842,2.314198406477825,6.953464691812225,0.0852795273592653
79,0.0005658790454216907,0.0009846471755848938,0.9491887169519432,7.653833701244959,0.09569199099742569
80,0.001,1e-07,2.5036311371071616,8.926175842578425,0.49529658891017003
81,0.0007937181920917334,7.998911438820164e-05,0.9752417516537888,7.453476635541421,0.08923548992149734
82,0.0005506295134733182,0.0002785990601361259,2.3454042572583345,6.945147376863845,0.12002149897886023
83,0.0005837752788153764,0.0009150563132484788,5.492714459488895,9.43920006645005,0.2869165253611397
84,0.00034476993708749845,0.0006391391847033679,2.2092927272251943,9.684104399149941,0.09805553821421573
85,0.0005091252226465925,0.0005640706182444513,4.367826603952666,6.36103022043814,0.24196997011381977
86,0.0005415339821490002,0.00020718609874672425,2.3798208852256852,8.763758899084886,0.08824476195286864
87,0.00039561218156152243,0.00034613982375713876,0.8678847199220665,7.716798040420431,0.08586920285892907
88,1.1496369677579805e-06,0.00026191855431235766,2.382472463920958,8.827177409351119,0.4582736808383325
89,0.0008635120501176556,0.0007400400849605587,0.7307274477422472,0.7719348193072473,0.40566970435723043
90,0.0007364832781573794,0.0009582769583398506,9.000487964664728,9.577128602435863,0.40109958354529773
